Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:49:36,2,1,-72,22.39
2025-06-12 11:49:37,2,1,-67,20.65
2025-06-12 11:49:38,2,1,-67,19.27
2025-06-12 11:49:39,2,1,-69,18.76
2025-06-12 11:49:40,2,1,-68,18.04
2025-06-12 11:49:36,2,2,-69,15.91
2025-06-12 11:49:37,2,2,-69,15.78
2025-06-12 11:49:38,2,2,-69,15.66
2025-06-12 11:49:39,2,2,-73,16.25
2025-06-12 11:49:40,2,2,-70,16.29
2025-06-12 11:49:36,2,3,-62,7.83
2025-06-12 11:49:37,2,3,-61,7.36
2025-06-12 11:49:38,2,3,-63,7.28
2025-06-12 11:49:39,2,3,-63,7.21
2025-06-12 11:49:40,2,3,-66,7.50
2025-06-12 11:49:36,2,4,-71,17.66
2025-06-12 11:49:37,2,4,-75,18.44
2025-06-12 11:49:38,2,4,-71,18.48
2025-06-12 11:49:39,2,4,-72,18.73
2025-06-12 11:49:40,2,4,-68,17.97
2025-06-12 11:49:37,2,5,-49,1.41
2025-06-12 11:49:38,2,5,-49,1.28
2025-06-12 11:49:39,2,5,-48,1.16
2025-06-12 11:49:40,2,5,-50,1.20
2025-06-12 11:49:36,2,6,-44,0.61
2025-06-12 11:49:37,2,6,-43,0.57
2025-06-12 11:49:38,2,6,-43,0.55
2025-06-12 11:49:39,2,6,-42,0.51
2025-06-12 11:49:40,2,6,-44,0.55
2025-06-12 11:49:36,2,7,-61,3.02
2025-06-12 11:49:37,2,7,-58,3.14
2025-06-12 11:49:38,2,7,-58,3.23
2025-06-12 11:49:39,2,7,-59,3.38
2025-06-12 11:49:40,2,7,-61,3.66
2025-06-12 11:49:36,2,8,-56,2.25
2025-06-12 11:49:37,2,8,-52,2.07
2025-06-12 11:49:38,2,8,-51,1.88
2025-06-12 11:49:39,2,8,-50,1.69
2025-06-12 11:49:40,2,8,-53,1.74
Summary,2,1,-67,-68
Summary,2,2,-69,-70
Summary,2,3,-61,-63
Summary,2,4,-68,-71
Summary,2,5,-48,-49
Summary,2,6,-42,-43
Summary,2,7,-58,-59
Summary,2,8,-50,-52
