Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:37:27,2,1,-61,5.69
2025-06-12 11:37:28,2,1,-59,5.31
2025-06-12 11:37:29,2,1,-57,4.75
2025-06-12 11:37:30,2,1,-58,4.50
2025-06-12 11:37:31,2,1,-59,4.42
2025-06-12 11:37:27,2,2,-63,6.68
2025-06-12 11:37:28,2,2,-66,7.03
2025-06-12 11:37:29,2,2,-65,7.25
2025-06-12 11:37:30,2,2,-64,7.32
2025-06-12 11:37:31,2,2,-64,7.38
2025-06-12 11:37:27,2,3,-54,2.36
2025-06-12 11:37:28,2,3,-53,2.23
2025-06-12 11:37:29,2,3,-51,1.99
2025-06-12 11:37:30,2,3,-52,1.90
2025-06-12 11:37:31,2,3,-54,1.96
2025-06-12 11:37:27,2,4,-57,3.14
2025-06-12 11:37:28,2,4,-58,3.22
2025-06-12 11:37:29,2,4,-58,3.29
2025-06-12 11:37:30,2,4,-59,3.43
2025-06-12 11:37:31,2,4,-58,3.46
2025-06-12 11:37:27,2,5,-46,0.86
2025-06-12 11:37:28,2,5,-46,0.83
2025-06-12 11:37:29,2,5,-45,0.77
2025-06-12 11:37:30,2,5,-45,0.73
2025-06-12 11:37:31,2,5,-46,0.75
2025-06-12 11:37:27,2,6,-61,2.98
2025-06-12 11:37:28,2,6,-59,3.20
2025-06-12 11:37:29,2,6,-60,3.45
2025-06-12 11:37:30,2,6,-60,3.65
2025-06-12 11:37:31,2,6,-60,3.83
2025-06-12 11:37:27,2,7,-71,12.98
2025-06-12 11:37:28,2,7,-70,13.30
2025-06-12 11:37:29,2,7,-72,13.87
2025-06-12 11:37:30,2,7,-69,13.96
2025-06-12 11:37:31,2,7,-70,14.20
2025-06-12 11:37:27,2,8,-63,9.89
2025-06-12 11:37:28,2,8,-65,9.74
2025-06-12 11:37:29,2,8,-64,9.44
2025-06-12 11:37:30,2,8,-68,9.77
2025-06-12 11:37:31,2,8,-68,10.08
Summary,2,1,-57,-58
Summary,2,2,-63,-64
Summary,2,3,-51,-52
Summary,2,4,-57,-58
Summary,2,5,-45,-45
Summary,2,6,-59,-60
Summary,2,7,-69,-70
Summary,2,8,-63,-65
