Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:21:45,2,1,-59,5.50
2025-06-12 11:21:46,2,1,-58,5.07
2025-06-12 11:21:47,2,1,-61,5.11
2025-06-12 11:21:48,2,1,-61,5.13
2025-06-12 11:21:49,2,1,-61,5.16
2025-06-12 11:21:45,2,2,-56,4.19
2025-06-12 11:21:46,2,2,-56,3.84
2025-06-12 11:21:48,2,2,-56,3.59
2025-06-12 11:21:49,2,2,-57,3.46
2025-06-12 11:21:45,2,3,-50,1.35
2025-06-12 11:21:46,2,3,-53,1.48
2025-06-12 11:21:47,2,3,-54,1.63
2025-06-12 11:21:48,2,3,-54,1.76
2025-06-12 11:21:49,2,3,-56,1.96
2025-06-12 11:21:45,2,4,-68,9.63
2025-06-12 11:21:46,2,4,-68,9.96
2025-06-12 11:21:47,2,4,-66,9.96
2025-06-12 11:21:48,2,4,-68,10.26
2025-06-12 11:21:49,2,4,-68,10.53
2025-06-12 11:21:45,2,5,-51,1.93
2025-06-12 11:21:46,2,5,-52,1.86
2025-06-12 11:21:47,2,5,-54,1.92
2025-06-12 11:21:48,2,5,-54,1.98
2025-06-12 11:21:49,2,5,-54,2.02
2025-06-12 11:21:45,2,6,-57,3.63
2025-06-12 11:21:46,2,6,-57,3.52
2025-06-12 11:21:47,2,6,-55,3.24
2025-06-12 11:21:48,2,6,-56,3.14
2025-06-12 11:21:49,2,6,-58,3.22
2025-06-12 11:21:45,2,7,-67,11.22
2025-06-12 11:21:46,2,7,-72,11.91
2025-06-12 11:21:47,2,7,-70,12.33
2025-06-12 11:21:48,2,7,-70,12.72
2025-06-12 11:21:49,2,7,-70,13.08
2025-06-12 11:21:45,2,8,-72,15.62
2025-06-12 11:21:46,2,8,-74,16.33
2025-06-12 11:21:47,2,8,-76,17.26
2025-06-12 11:21:48,2,8,-78,18.40
2025-06-12 11:21:49,2,8,-78,19.55
Summary,2,1,-58,-60
Summary,2,2,-56,-56
Summary,2,3,-50,-53
Summary,2,4,-66,-67
Summary,2,5,-51,-53
Summary,2,6,-55,-56
Summary,2,7,-67,-69
Summary,2,8,-72,-75
