Time,Major,Minor,RSSI,Accuracy
2025-06-12 12:04:05,2,1,-77,61.94
2025-06-12 12:04:06,2,1,-77,60.30
2025-06-12 12:04:07,2,1,-77,58.81
2025-06-12 12:04:08,2,1,-77,57.48
2025-06-12 12:04:09,2,1,-77,56.26
2025-06-12 12:04:06,2,2,-79,50.85
2025-06-12 12:04:08,2,2,-78,50.66
2025-06-12 12:04:09,2,2,-78,50.38
2025-06-12 12:04:05,2,4,-78,37.11
2025-06-12 12:04:06,2,4,-73,35.86
2025-06-12 12:04:07,2,4,-73,34.77
2025-06-12 12:04:08,2,4,-75,34.54
2025-06-12 12:04:09,2,4,-79,35.37
2025-06-12 12:04:05,2,5,-59,7.77
2025-06-12 12:04:06,2,5,-59,6.97
2025-06-12 12:04:07,2,5,-61,6.68
2025-06-12 12:04:08,2,5,-60,6.30
2025-06-12 12:04:09,2,5,-60,6.00
2025-06-12 12:04:05,2,6,-57,3.02
2025-06-12 12:04:06,2,6,-56,2.97
2025-06-12 12:04:07,2,6,-56,2.93
2025-06-12 12:04:08,2,6,-56,2.89
2025-06-12 12:04:09,2,6,-55,2.78
2025-06-12 12:04:05,2,7,-62,3.61
2025-06-12 12:04:06,2,7,-62,4.02
2025-06-12 12:04:07,2,7,-62,4.36
2025-06-12 12:04:08,2,7,-63,4.72
2025-06-12 12:04:09,2,7,-63,5.03
2025-06-12 12:04:05,2,8,-56,2.67
2025-06-12 12:04:06,2,8,-57,2.77
2025-06-12 12:04:07,2,8,-56,2.77
2025-06-12 12:04:08,2,8,-56,2.78
2025-06-12 12:04:09,2,8,-56,2.78
Summary,2,1,-77,-77
Summary,2,2,-78,-78
Summary,2,4,-73,-75
Summary,2,5,-59,-59
Summary,2,6,-55,-56
Summary,2,7,-62,-62
Summary,2,8,-56,-56
