Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:47:51,2,1,-78,23.45
2025-06-12 11:47:52,2,1,-75,24.00
2025-06-12 11:47:53,2,1,-75,24.52
2025-06-12 11:47:54,2,1,-75,25.01
2025-06-12 11:47:55,2,1,-76,25.68
2025-06-12 11:47:51,2,2,-66,18.11
2025-06-12 11:47:52,2,2,-67,17.00
2025-06-12 11:47:53,2,2,-71,17.19
2025-06-12 11:47:54,2,2,-67,16.31
2025-06-12 11:47:55,2,2,-67,15.60
2025-06-12 11:47:51,2,3,-69,9.74
2025-06-12 11:47:52,2,3,-69,10.21
2025-06-12 11:47:53,2,3,-72,10.98
2025-06-12 11:47:54,2,3,-71,11.61
2025-06-12 11:47:55,2,3,-70,12.08
2025-06-12 11:47:51,2,4,-67,12.64
2025-06-12 11:47:52,2,4,-68,12.67
2025-06-12 11:47:53,2,4,-67,12.51
2025-06-12 11:47:54,2,4,-65,11.94
2025-06-12 11:47:55,2,4,-66,11.68
2025-06-12 11:47:51,2,5,-47,0.95
2025-06-12 11:47:52,2,5,-48,0.97
2025-06-12 11:47:53,2,5,-51,1.10
2025-06-12 11:47:54,2,5,-45,0.91
2025-06-12 11:47:55,2,5,-44,0.77
2025-06-12 11:47:51,2,6,-39,0.33
2025-06-12 11:47:52,2,6,-41,0.37
2025-06-12 11:47:53,2,6,-41,0.39
2025-06-12 11:47:54,2,6,-39,0.35
2025-06-12 11:47:55,2,6,-39,0.33
2025-06-12 11:47:51,2,7,-57,2.58
2025-06-12 11:47:52,2,7,-59,2.83
2025-06-12 11:47:53,2,7,-59,3.05
2025-06-12 11:47:54,2,7,-57,3.08
2025-06-12 11:47:55,2,7,-59,3.25
2025-06-12 11:47:51,2,8,-57,3.72
2025-06-12 11:47:53,2,8,-58,3.69
2025-06-12 11:47:54,2,8,-58,3.66
2025-06-12 11:47:55,2,8,-57,3.53
Summary,2,1,-75,-75
Summary,2,2,-66,-67
Summary,2,3,-69,-70
Summary,2,4,-65,-66
Summary,2,5,-44,-47
Summary,2,6,-39,-39
Summary,2,7,-57,-58
Summary,2,8,-57,-57
