Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:18:06,2,1,-65,4.85
2025-06-12 11:18:07,2,1,-59,4.69
2025-06-12 11:18:08,2,1,-61,4.78
2025-06-12 11:18:09,2,1,-59,4.64
2025-06-12 11:18:10,2,1,-55,4.00
2025-06-12 11:18:06,2,2,-62,4.41
2025-06-12 11:18:07,2,2,-62,4.64
2025-06-12 11:18:08,2,2,-60,4.64
2025-06-12 11:18:09,2,2,-60,4.64
2025-06-12 11:18:10,2,2,-59,4.53
2025-06-12 11:18:06,2,3,-52,1.44
2025-06-12 11:18:07,2,3,-53,1.56
2025-06-12 11:18:08,2,3,-51,1.53
2025-06-12 11:18:09,2,3,-53,1.62
2025-06-12 11:18:10,2,3,-53,1.69
2025-06-12 11:18:06,2,4,-65,8.22
2025-06-12 11:18:07,2,4,-67,8.53
2025-06-12 11:18:08,2,4,-70,9.13
2025-06-12 11:18:09,2,4,-68,9.50
2025-06-12 11:18:10,2,4,-68,9.84
2025-06-12 11:18:06,2,5,-52,2.44
2025-06-12 11:18:07,2,5,-53,2.30
2025-06-12 11:18:08,2,5,-51,2.03
2025-06-12 11:18:09,2,5,-54,2.06
2025-06-12 11:18:10,2,5,-56,2.20
2025-06-12 11:18:06,2,6,-57,4.94
2025-06-12 11:18:07,2,6,-55,4.23
2025-06-12 11:18:08,2,6,-58,4.10
2025-06-12 11:18:09,2,6,-59,4.10
2025-06-12 11:18:10,2,6,-59,4.10
2025-06-12 11:18:06,2,7,-64,16.24
2025-06-12 11:18:07,2,7,-67,15.56
2025-06-12 11:18:08,2,7,-66,14.72
2025-06-12 11:18:09,2,7,-65,13.78
2025-06-12 11:18:10,2,7,-67,13.48
2025-06-12 11:18:06,2,8,-72,20.41
2025-06-12 11:18:07,2,8,-69,19.68
2025-06-12 11:18:08,2,8,-70,19.35
2025-06-12 11:18:09,2,8,-70,19.06
2025-06-12 11:18:10,2,8,-71,19.05
Summary,2,1,-55,-59
Summary,2,2,-59,-60
Summary,2,3,-51,-52
Summary,2,4,-65,-67
Summary,2,5,-51,-53
Summary,2,6,-55,-57
Summary,2,7,-64,-65
Summary,2,8,-69,-70
