Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:51:14,2,1,-66,18.53
2025-06-12 11:51:15,2,1,-69,18.15
2025-06-12 11:51:16,2,1,-70,18.01
2025-06-12 11:51:17,2,1,-69,17.67
2025-06-12 11:51:18,2,1,-70,17.58
2025-06-12 11:51:14,2,2,-66,15.14
2025-06-12 11:51:15,2,2,-65,14.14
2025-06-12 11:51:16,2,2,-67,13.81
2025-06-12 11:51:17,2,2,-67,13.52
2025-06-12 11:51:18,2,2,-68,13.45
2025-06-12 11:51:14,2,3,-67,12.62
2025-06-12 11:51:15,2,3,-67,12.47
2025-06-12 11:51:16,2,3,-69,12.68
2025-06-12 11:51:17,2,3,-64,11.84
2025-06-12 11:51:18,2,3,-64,11.18
2025-06-12 11:51:14,2,4,-69,18.99
2025-06-12 11:51:15,2,4,-68,18.21
2025-06-12 11:51:17,2,4,-71,18.27
2025-06-12 11:51:18,2,4,-71,18.35
2025-06-12 11:51:14,2,5,-52,1.83
2025-06-12 11:51:15,2,5,-50,1.65
2025-06-12 11:51:16,2,5,-48,1.41
2025-06-12 11:51:17,2,5,-49,1.32
2025-06-12 11:51:18,2,5,-54,1.49
2025-06-12 11:51:14,2,6,-52,1.69
2025-06-12 11:51:15,2,6,-59,2.02
2025-06-12 11:51:16,2,6,-49,1.67
2025-06-12 11:51:17,2,6,-50,1.55
2025-06-12 11:51:18,2,6,-54,1.68
2025-06-12 11:51:14,2,7,-58,3.25
2025-06-12 11:51:15,2,7,-59,3.40
2025-06-12 11:51:16,2,7,-59,3.53
2025-06-12 11:51:17,2,7,-53,2.99
2025-06-12 11:51:18,2,7,-53,2.67
2025-06-12 11:51:14,2,8,-52,1.51
2025-06-12 11:51:15,2,8,-57,1.77
2025-06-12 11:51:16,2,8,-54,1.86
2025-06-12 11:51:17,2,8,-54,1.93
2025-06-12 11:51:18,2,8,-51,1.78
Summary,2,1,-66,-68
Summary,2,2,-65,-66
Summary,2,3,-64,-66
Summary,2,4,-68,-69
Summary,2,5,-48,-50
Summary,2,6,-49,-52
Summary,2,7,-53,-56
Summary,2,8,-51,-53
