Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:41:46,2,1,-67,12.42
2025-06-12 11:41:47,2,1,-68,12.48
2025-06-12 11:41:48,2,1,-66,12.13
2025-06-12 11:41:49,2,1,-69,12.38
2025-06-12 11:41:50,2,1,-69,12.60
2025-06-12 11:41:47,2,2,-72,12.13
2025-06-12 11:41:48,2,2,-71,12.83
2025-06-12 11:41:49,2,2,-71,13.45
2025-06-12 11:41:50,2,2,-72,14.17
2025-06-12 11:41:46,2,3,-56,3.71
2025-06-12 11:41:47,2,3,-57,3.59
2025-06-12 11:41:48,2,3,-55,3.29
2025-06-12 11:41:49,2,3,-55,3.08
2025-06-12 11:41:50,2,3,-56,3.01
2025-06-12 11:41:46,2,4,-50,1.10
2025-06-12 11:41:47,2,4,-54,1.31
2025-06-12 11:41:48,2,4,-53,1.45
2025-06-12 11:41:49,2,4,-47,1.21
2025-06-12 11:41:50,2,4,-48,1.14
2025-06-12 11:41:46,2,5,-43,0.47
2025-06-12 11:41:47,2,5,-43,0.50
2025-06-12 11:41:48,2,5,-44,0.54
2025-06-12 11:41:49,2,5,-38,0.38
2025-06-12 11:41:50,2,5,-38,0.32
2025-06-12 11:41:46,2,6,-55,2.39
2025-06-12 11:41:47,2,6,-55,2.40
2025-06-12 11:41:48,2,6,-54,2.34
2025-06-12 11:41:49,2,6,-53,2.22
2025-06-12 11:41:50,2,6,-54,2.20
2025-06-12 11:41:46,2,7,-63,6.10
2025-06-12 11:41:47,2,7,-63,6.20
2025-06-12 11:41:48,2,7,-64,6.40
2025-06-12 11:41:49,2,7,-64,6.58
2025-06-12 11:41:50,2,7,-64,6.74
2025-06-12 11:41:46,2,8,-69,14.55
2025-06-12 11:41:47,2,8,-71,14.87
2025-06-12 11:41:48,2,8,-71,15.19
2025-06-12 11:41:49,2,8,-68,14.93
2025-06-12 11:41:50,2,8,-66,14.24
Summary,2,1,-66,-67
Summary,2,2,-71,-71
Summary,2,3,-55,-55
Summary,2,4,-47,-50
Summary,2,5,-38,-41
Summary,2,6,-53,-54
Summary,2,7,-63,-63
Summary,2,8,-66,-69
