Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:38:07,2,1,-74,5.10
2025-06-12 11:38:08,2,1,-72,5.89
2025-06-12 11:38:09,2,1,-73,6.76
2025-06-12 11:38:10,2,1,-58,5.91
2025-06-12 11:38:11,2,1,-54,4.61
2025-06-12 11:38:12,2,1,-57,4.28
2025-06-12 11:38:07,2,2,-78,8.50
2025-06-12 11:38:08,2,2,-79,9.65
2025-06-12 11:38:09,2,2,-77,10.79
2025-06-12 11:38:10,2,2,-69,11.19
2025-06-12 11:38:11,2,2,-65,10.81
2025-06-12 11:38:12,2,2,-63,10.05
2025-06-12 11:38:07,2,3,-65,2.89
2025-06-12 11:38:08,2,3,-68,3.51
2025-06-12 11:38:09,2,3,-65,4.04
2025-06-12 11:38:10,2,3,-59,4.05
2025-06-12 11:38:11,2,3,-58,3.95
2025-06-12 11:38:12,2,3,-60,4.07
2025-06-12 11:38:07,2,4,-61,2.63
2025-06-12 11:38:08,2,4,-62,3.03
2025-06-12 11:38:09,2,4,-61,3.36
2025-06-12 11:38:10,2,4,-52,2.75
2025-06-12 11:38:11,2,4,-49,2.10
2025-06-12 11:38:12,2,4,-49,1.75
2025-06-12 11:38:07,2,5,-62,1.39
2025-06-12 11:38:08,2,5,-68,1.98
2025-06-12 11:38:09,2,5,-68,2.64
2025-06-12 11:38:10,2,5,-51,2.18
2025-06-12 11:38:11,2,5,-48,1.67
2025-06-12 11:38:12,2,5,-48,1.42
2025-06-12 11:38:07,2,6,-77,5.02
2025-06-12 11:38:08,2,6,-78,6.04
2025-06-12 11:38:09,2,6,-75,7.07
2025-06-12 11:38:10,2,6,-62,6.86
2025-06-12 11:38:11,2,6,-53,4.81
2025-06-12 11:38:12,2,6,-53,3.83
2025-06-12 11:38:07,2,7,-75,13.74
2025-06-12 11:38:08,2,7,-75,14.79
2025-06-12 11:38:09,2,7,-69,14.77
2025-06-12 11:38:10,2,7,-65,13.68
2025-06-12 11:38:11,2,7,-62,11.93
2025-06-12 11:38:12,2,7,-63,10.98
2025-06-12 11:38:09,2,8,-81,25.88
2025-06-12 11:38:10,2,8,-70,24.70
2025-06-12 11:38:11,2,8,-70,23.72
2025-06-12 11:38:12,2,8,-71,23.22
Summary,2,1,-54,-64
Summary,2,2,-63,-71
Summary,2,3,-58,-62
Summary,2,4,-49,-55
Summary,2,5,-48,-57
Summary,2,6,-53,-66
Summary,2,7,-62,-68
Summary,2,8,-70,-73
