Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:19:16,2,1,-59,5.07
2025-06-12 11:19:17,2,1,-57,4.60
2025-06-12 11:19:18,2,1,-56,4.14
2025-06-12 11:19:19,2,1,-56,3.81
2025-06-12 11:19:20,2,1,-55,3.46
2025-06-12 11:19:16,2,2,-56,3.24
2025-06-12 11:19:17,2,2,-60,3.46
2025-06-12 11:19:18,2,2,-63,3.85
2025-06-12 11:19:19,2,2,-59,3.89
2025-06-12 11:19:20,2,2,-57,3.72
2025-06-12 11:19:16,2,3,-55,1.87
2025-06-12 11:19:17,2,3,-56,2.05
2025-06-12 11:19:18,2,3,-56,2.20
2025-06-12 11:19:19,2,3,-54,2.19
2025-06-12 11:19:20,2,3,-64,2.67
2025-06-12 11:19:17,2,4,-64,8.32
2025-06-12 11:19:18,2,4,-64,8.21
2025-06-12 11:19:19,2,4,-66,8.46
2025-06-12 11:19:20,2,4,-67,8.82
2025-06-12 11:19:16,2,5,-55,2.67
2025-06-12 11:19:17,2,5,-54,2.53
2025-06-12 11:19:18,2,5,-53,2.35
2025-06-12 11:19:19,2,5,-52,2.14
2025-06-12 11:19:20,2,5,-52,2.01
2025-06-12 11:19:16,2,6,-60,4.19
2025-06-12 11:19:17,2,6,-65,4.63
2025-06-12 11:19:18,2,6,-67,5.17
2025-06-12 11:19:19,2,6,-67,5.72
2025-06-12 11:19:20,2,6,-69,6.38
2025-06-12 11:19:16,2,7,-71,11.44
2025-06-12 11:19:17,2,7,-72,12.13
2025-06-12 11:19:18,2,7,-79,13.37
2025-06-12 11:19:19,2,7,-77,14.52
2025-06-12 11:19:20,2,7,-73,15.23
2025-06-12 11:19:16,2,8,-69,20.21
2025-06-12 11:19:17,2,8,-69,19.58
2025-06-12 11:19:18,2,8,-68,18.75
2025-06-12 11:19:19,2,8,-68,18.04
2025-06-12 11:19:20,2,8,-68,17.43
Summary,2,1,-55,-56
Summary,2,2,-56,-59
Summary,2,3,-54,-57
Summary,2,4,-64,-65
Summary,2,5,-52,-53
Summary,2,6,-60,-65
Summary,2,7,-71,-74
Summary,2,8,-68,-68
