Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:50:37,2,1,-74,33.10
2025-06-12 11:50:38,2,1,-74,32.66
2025-06-12 11:50:39,2,1,-73,31.90
2025-06-12 11:50:40,2,1,-71,30.42
2025-06-12 11:50:41,2,1,-71,29.16
2025-06-12 11:50:37,2,2,-77,24.71
2025-06-12 11:50:38,2,2,-79,25.88
2025-06-12 11:50:39,2,2,-75,26.28
2025-06-12 11:50:40,2,2,-73,26.12
2025-06-12 11:50:41,2,2,-75,26.50
2025-06-12 11:50:37,2,3,-67,14.38
2025-06-12 11:50:38,2,3,-66,13.76
2025-06-12 11:50:39,2,3,-69,13.85
2025-06-12 11:50:40,2,3,-67,13.54
2025-06-12 11:50:41,2,3,-67,13.27
2025-06-12 11:50:37,2,4,-75,14.30
2025-06-12 11:50:38,2,4,-77,15.38
2025-06-12 11:50:39,2,4,-75,16.28
2025-06-12 11:50:40,2,4,-68,15.84
2025-06-12 11:50:41,2,4,-67,15.22
2025-06-12 11:50:37,2,5,-55,3.09
2025-06-12 11:50:38,2,5,-56,3.02
2025-06-12 11:50:39,2,5,-57,3.05
2025-06-12 11:50:40,2,5,-57,3.07
2025-06-12 11:50:41,2,5,-57,3.09
2025-06-12 11:50:37,2,6,-50,1.12
2025-06-12 11:50:38,2,6,-49,1.13
2025-06-12 11:50:39,2,6,-48,1.08
2025-06-12 11:50:40,2,6,-49,1.10
2025-06-12 11:50:41,2,6,-49,1.11
2025-06-12 11:50:37,2,7,-52,0.75
2025-06-12 11:50:38,2,7,-53,1.00
2025-06-12 11:50:39,2,7,-46,0.90
2025-06-12 11:50:40,2,7,-44,0.76
2025-06-12 11:50:41,2,7,-42,0.62
2025-06-12 11:50:37,2,8,-56,3.12
2025-06-12 11:50:38,2,8,-56,3.04
2025-06-12 11:50:39,2,8,-56,2.98
2025-06-12 11:50:40,2,8,-56,2.94
2025-06-12 11:50:41,2,8,-57,2.98
Summary,2,1,-71,-72
Summary,2,2,-73,-75
Summary,2,3,-66,-67
Summary,2,4,-67,-72
Summary,2,5,-55,-56
Summary,2,6,-48,-49
Summary,2,7,-42,-47
Summary,2,8,-56,-56
