Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:48:57,2,1,-74,23.99
2025-06-12 11:48:58,2,1,-74,24.27
2025-06-12 11:48:59,2,1,-75,24.74
2025-06-12 11:49:00,2,1,-75,25.19
2025-06-12 11:49:01,2,1,-73,25.13
2025-06-12 11:48:57,2,2,-76,15.40
2025-06-12 11:48:58,2,2,-73,16.01
2025-06-12 11:48:59,2,2,-76,16.98
2025-06-12 11:49:00,2,2,-75,17.82
2025-06-12 11:49:01,2,2,-77,18.88
2025-06-12 11:48:57,2,3,-62,9.43
2025-06-12 11:48:58,2,3,-69,9.85
2025-06-12 11:48:59,2,3,-73,10.61
2025-06-12 11:49:00,2,3,-70,11.10
2025-06-12 11:49:01,2,3,-72,11.79
2025-06-12 11:48:57,2,4,-65,10.80
2025-06-12 11:48:58,2,4,-65,10.50
2025-06-12 11:48:59,2,4,-67,10.60
2025-06-12 11:49:00,2,4,-67,10.69
2025-06-12 11:49:01,2,4,-70,11.18
2025-06-12 11:48:57,2,5,-54,1.80
2025-06-12 11:48:58,2,5,-53,1.83
2025-06-12 11:48:59,2,5,-51,1.71
2025-06-12 11:49:00,2,5,-51,1.64
2025-06-12 11:49:01,2,5,-54,1.75
2025-06-12 11:48:57,2,6,-45,0.53
2025-06-12 11:48:58,2,6,-36,0.32
2025-06-12 11:48:59,2,6,-36,0.26
2025-06-12 11:49:00,2,6,-37,0.25
2025-06-12 11:49:01,2,6,-39,0.28
2025-06-12 11:48:57,2,7,-50,2.04
2025-06-12 11:48:58,2,7,-49,1.73
2025-06-12 11:48:59,2,7,-49,1.53
2025-06-12 11:49:00,2,7,-49,1.40
2025-06-12 11:49:01,2,7,-48,1.26
2025-06-12 11:48:57,2,8,-56,3.56
2025-06-12 11:48:58,2,8,-59,3.66
2025-06-12 11:48:59,2,8,-65,4.16
2025-06-12 11:49:00,2,8,-59,4.14
2025-06-12 11:49:01,2,8,-59,4.13
Summary,2,1,-73,-74
Summary,2,2,-73,-75
Summary,2,3,-62,-69
Summary,2,4,-65,-66
Summary,2,5,-51,-52
Summary,2,6,-36,-38
Summary,2,7,-48,-49
Summary,2,8,-56,-59
