Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:17:22,2,1,-61,4.05
2025-06-12 11:17:24,2,1,-66,4.55
2025-06-12 11:17:25,2,1,-58,4.26
2025-06-12 11:17:26,2,1,-59,4.22
2025-06-12 11:17:22,2,2,-51,2.16
2025-06-12 11:17:23,2,2,-53,2.09
2025-06-12 11:17:24,2,2,-53,2.04
2025-06-12 11:17:25,2,2,-52,1.93
2025-06-12 11:17:26,2,2,-52,1.86
2025-06-12 11:17:22,2,3,-43,0.68
2025-06-12 11:17:23,2,3,-43,0.61
2025-06-12 11:17:24,2,3,-44,0.61
2025-06-12 11:17:25,2,3,-45,0.64
2025-06-12 11:17:26,2,3,-46,0.69
2025-06-12 11:17:22,2,4,-63,6.19
2025-06-12 11:17:23,2,4,-69,6.86
2025-06-12 11:17:24,2,4,-69,7.51
2025-06-12 11:17:25,2,4,-68,8.04
2025-06-12 11:17:26,2,4,-60,7.24
2025-06-12 11:17:22,2,5,-56,2.92
2025-06-12 11:17:23,2,5,-59,3.11
2025-06-12 11:17:24,2,5,-58,3.21
2025-06-12 11:17:25,2,5,-59,3.36
2025-06-12 11:17:26,2,5,-60,3.57
2025-06-12 11:17:22,2,6,-57,2.75
2025-06-12 11:17:24,2,6,-54,2.58
2025-06-12 11:17:25,2,6,-56,2.65
2025-06-12 11:17:26,2,6,-59,2.94
2025-06-12 11:17:22,2,7,-73,12.94
2025-06-12 11:17:23,2,7,-73,13.65
2025-06-12 11:17:24,2,7,-68,13.57
2025-06-12 11:17:25,2,7,-68,13.49
2025-06-12 11:17:26,2,7,-70,13.78
2025-06-12 11:17:22,2,8,-68,16.14
2025-06-12 11:17:23,2,8,-66,15.26
2025-06-12 11:17:24,2,8,-63,13.64
2025-06-12 11:17:25,2,8,-65,12.94
2025-06-12 11:17:26,2,8,-65,12.35
Summary,2,1,-58,-61
Summary,2,2,-51,-52
Summary,2,3,-43,-44
Summary,2,4,-60,-65
Summary,2,5,-56,-58
Summary,2,6,-54,-56
Summary,2,7,-68,-70
Summary,2,8,-63,-65
