Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:42:41,2,1,-74,19.99
2025-06-12 11:42:42,2,1,-75,20.70
2025-06-12 11:42:43,2,1,-74,21.20
2025-06-12 11:42:44,2,1,-72,21.24
2025-06-12 11:42:45,2,1,-70,20.72
2025-06-12 11:42:41,2,2,-61,5.63
2025-06-12 11:42:42,2,2,-61,5.57
2025-06-12 11:42:43,2,2,-59,5.27
2025-06-12 11:42:44,2,2,-60,5.16
2025-06-12 11:42:45,2,2,-60,5.07
2025-06-12 11:42:41,2,3,-62,6.03
2025-06-12 11:42:42,2,3,-63,6.14
2025-06-12 11:42:43,2,3,-64,6.34
2025-06-12 11:42:44,2,3,-61,6.15
2025-06-12 11:42:45,2,3,-59,5.70
2025-06-12 11:42:41,2,4,-53,2.54
2025-06-12 11:42:42,2,4,-51,2.18
2025-06-12 11:42:43,2,4,-51,1.96
2025-06-12 11:42:44,2,4,-56,2.11
2025-06-12 11:42:45,2,4,-59,2.40
2025-06-12 11:42:41,2,5,-39,0.34
2025-06-12 11:42:42,2,5,-39,0.33
2025-06-12 11:42:43,2,5,-40,0.34
2025-06-12 11:42:44,2,5,-40,0.35
2025-06-12 11:42:45,2,5,-41,0.38
2025-06-12 11:42:41,2,6,-45,0.85
2025-06-12 11:42:42,2,6,-46,0.82
2025-06-12 11:42:43,2,6,-45,0.76
2025-06-12 11:42:44,2,6,-52,0.96
2025-06-12 11:42:45,2,6,-56,1.25
2025-06-12 11:42:41,2,7,-62,7.05
2025-06-12 11:42:42,2,7,-65,7.26
2025-06-12 11:42:43,2,7,-65,7.44
2025-06-12 11:42:44,2,7,-65,7.61
2025-06-12 11:42:45,2,7,-62,7.33
2025-06-12 11:42:41,2,8,-67,6.71
2025-06-12 11:42:42,2,8,-65,6.98
2025-06-12 11:42:43,2,8,-64,7.09
2025-06-12 11:42:44,2,8,-60,6.56
2025-06-12 11:42:45,2,8,-59,6.00
Summary,2,1,-70,-73
Summary,2,2,-59,-60
Summary,2,3,-59,-61
Summary,2,4,-51,-54
Summary,2,5,-39,-39
Summary,2,6,-45,-48
Summary,2,7,-62,-63
Summary,2,8,-59,-63
