Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:56:05,2,1,-75,34.75
2025-06-12 11:56:06,2,1,-80,35.77
2025-06-12 11:56:07,2,1,-77,36.08
2025-06-12 11:56:08,2,1,-81,37.26
2025-06-12 11:56:09,2,1,-76,37.17
2025-06-12 11:56:10,2,1,-76,37.09
2025-06-12 11:56:05,2,2,-70,21.76
2025-06-12 11:56:06,2,2,-70,21.19
2025-06-12 11:56:07,2,2,-75,21.82
2025-06-12 11:56:08,2,2,-76,22.60
2025-06-12 11:56:09,2,2,-75,23.17
2025-06-12 11:56:10,2,2,-72,23.02
2025-06-12 11:56:05,2,3,-65,14.92
2025-06-12 11:56:06,2,3,-67,14.41
2025-06-12 11:56:07,2,3,-68,14.22
2025-06-12 11:56:08,2,3,-67,13.84
2025-06-12 11:56:09,2,3,-67,13.52
2025-06-12 11:56:10,2,3,-70,13.80
2025-06-12 11:56:05,2,4,-74,23.75
2025-06-12 11:56:06,2,4,-73,23.81
2025-06-12 11:56:07,2,4,-77,24.64
2025-06-12 11:56:08,2,4,-77,25.46
2025-06-12 11:56:09,2,4,-78,26.43
2025-06-12 11:56:10,2,4,-75,26.78
2025-06-12 11:56:05,2,5,-60,3.59
2025-06-12 11:56:06,2,5,-62,3.91
2025-06-12 11:56:07,2,5,-61,4.12
2025-06-12 11:56:08,2,5,-60,4.21
2025-06-12 11:56:09,2,5,-60,4.29
2025-06-12 11:56:10,2,5,-60,4.35
2025-06-12 11:56:05,2,6,-48,1.15
2025-06-12 11:56:06,2,6,-49,1.14
2025-06-12 11:56:07,2,6,-49,1.14
2025-06-12 11:56:08,2,6,-48,1.09
2025-06-12 11:56:09,2,6,-53,1.27
2025-06-12 11:56:10,2,6,-48,1.17
2025-06-12 11:56:05,2,7,-55,2.45
2025-06-12 11:56:06,2,7,-58,2.70
2025-06-12 11:56:07,2,7,-60,3.04
2025-06-12 11:56:08,2,7,-65,3.62
2025-06-12 11:56:09,2,7,-62,3.98
2025-06-12 11:56:10,2,7,-57,3.77
2025-06-12 11:56:05,2,8,-52,1.47
2025-06-12 11:56:06,2,8,-53,1.58
2025-06-12 11:56:07,2,8,-53,1.66
2025-06-12 11:56:08,2,8,-57,1.92
2025-06-12 11:56:09,2,8,-57,2.15
2025-06-12 11:56:10,2,8,-55,2.22
Summary,2,1,-75,-77
Summary,2,2,-70,-73
Summary,2,3,-65,-67
Summary,2,4,-73,-75
Summary,2,5,-60,-60
Summary,2,6,-48,-49
Summary,2,7,-55,-59
Summary,2,8,-52,-54
