Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:23:50,2,1,-60,7.40
2025-06-12 11:23:51,2,1,-60,6.88
2025-06-12 11:23:52,2,1,-62,6.75
2025-06-12 11:23:53,2,1,-62,6.63
2025-06-12 11:23:54,2,1,-63,6.66
2025-06-12 11:23:50,2,2,-68,8.30
2025-06-12 11:23:51,2,2,-68,8.80
2025-06-12 11:23:52,2,2,-68,9.25
2025-06-12 11:23:53,2,2,-67,9.51
2025-06-12 11:23:54,2,2,-67,9.74
2025-06-12 11:23:50,2,3,-52,1.54
2025-06-12 11:23:51,2,3,-51,1.52
2025-06-12 11:23:52,2,3,-51,1.50
2025-06-12 11:23:53,2,3,-51,1.49
2025-06-12 11:23:54,2,3,-51,1.49
2025-06-12 11:23:50,2,4,-63,9.74
2025-06-12 11:23:51,2,4,-63,9.29
2025-06-12 11:23:52,2,4,-63,8.91
2025-06-12 11:23:53,2,4,-63,8.59
2025-06-12 11:23:54,2,4,-61,7.98
2025-06-12 11:23:50,2,5,-56,2.77
2025-06-12 11:23:51,2,5,-54,2.60
2025-06-12 11:23:52,2,5,-56,2.64
2025-06-12 11:23:53,2,5,-56,2.67
2025-06-12 11:23:54,2,5,-55,2.62
2025-06-12 11:23:50,2,6,-57,3.42
2025-06-12 11:23:51,2,6,-58,3.45
2025-06-12 11:23:52,2,6,-57,3.39
2025-06-12 11:23:53,2,6,-57,3.35
2025-06-12 11:23:54,2,6,-57,3.31
2025-06-12 11:23:50,2,7,-66,16.03
2025-06-12 11:23:51,2,7,-66,15.24
2025-06-12 11:23:52,2,7,-66,14.56
2025-06-12 11:23:53,2,7,-72,15.01
2025-06-12 11:23:54,2,7,-65,14.08
2025-06-12 11:23:50,2,8,-69,21.13
2025-06-12 11:23:51,2,8,-70,20.70
2025-06-12 11:23:53,2,8,-78,21.66
2025-06-12 11:23:54,2,8,-71,21.35
Summary,2,1,-60,-61
Summary,2,2,-67,-67
Summary,2,3,-51,-51
Summary,2,4,-61,-62
Summary,2,5,-54,-55
Summary,2,6,-57,-57
Summary,2,7,-65,-67
Summary,2,8,-69,-72
