Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:36:44,2,1,-63,6.59
2025-06-12 11:36:45,2,1,-61,6.34
2025-06-12 11:36:46,2,1,-61,6.15
2025-06-12 11:36:47,2,1,-62,6.13
2025-06-12 11:36:48,2,1,-60,5.84
2025-06-12 11:36:44,2,2,-55,4.72
2025-06-12 11:36:45,2,2,-56,4.23
2025-06-12 11:36:46,2,2,-55,3.76
2025-06-12 11:36:47,2,2,-56,3.54
2025-06-12 11:36:48,2,2,-57,3.46
2025-06-12 11:36:44,2,3,-53,2.36
2025-06-12 11:36:45,2,3,-57,2.51
2025-06-12 11:36:46,2,3,-60,2.80
2025-06-12 11:36:47,2,3,-58,2.95
2025-06-12 11:36:48,2,3,-58,3.07
2025-06-12 11:36:44,2,4,-57,3.89
2025-06-12 11:36:45,2,4,-58,3.83
2025-06-12 11:36:46,2,4,-57,3.68
2025-06-12 11:36:47,2,4,-57,3.57
2025-06-12 11:36:48,2,4,-55,3.27
2025-06-12 11:36:44,2,5,-52,1.81
2025-06-12 11:36:45,2,5,-52,1.77
2025-06-12 11:36:46,2,5,-52,1.74
2025-06-12 11:36:47,2,5,-53,1.78
2025-06-12 11:36:48,2,5,-54,1.87
2025-06-12 11:36:44,2,6,-56,2.68
2025-06-12 11:36:45,2,6,-51,2.25
2025-06-12 11:36:46,2,6,-52,2.08
2025-06-12 11:36:47,2,6,-53,2.03
2025-06-12 11:36:48,2,6,-53,2.00
2025-06-12 11:36:44,2,7,-70,12.99
2025-06-12 11:36:45,2,7,-72,13.58
2025-06-12 11:36:46,2,7,-67,13.30
2025-06-12 11:36:47,2,7,-76,14.27
2025-06-12 11:36:48,2,7,-72,14.81
2025-06-12 11:36:44,2,8,-63,8.54
2025-06-12 11:36:45,2,8,-61,7.89
2025-06-12 11:36:46,2,8,-61,7.40
2025-06-12 11:36:47,2,8,-62,7.17
2025-06-12 11:36:48,2,8,-62,6.98
Summary,2,1,-60,-61
Summary,2,2,-55,-55
Summary,2,3,-53,-57
Summary,2,4,-55,-56
Summary,2,5,-52,-52
Summary,2,6,-51,-53
Summary,2,7,-67,-71
Summary,2,8,-61,-61
