Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:14:50,2,1,-57,2.78
2025-06-12 11:14:51,2,1,-55,2.69
2025-06-12 11:14:52,2,1,-56,2.71
2025-06-12 11:14:53,2,1,-61,3.05
2025-06-12 11:14:54,2,1,-59,3.23
2025-06-12 11:14:50,2,2,-54,1.52
2025-06-12 11:14:51,2,2,-48,1.31
2025-06-12 11:14:52,2,2,-49,1.25
2025-06-12 11:14:53,2,2,-47,1.11
2025-06-12 11:14:54,2,2,-47,1.02
2025-06-12 11:14:50,2,3,-49,1.25
2025-06-12 11:14:51,2,3,-48,1.16
2025-06-12 11:14:52,2,3,-47,1.06
2025-06-12 11:14:53,2,3,-48,1.04
2025-06-12 11:14:54,2,3,-47,0.98
2025-06-12 11:14:50,2,4,-67,11.89
2025-06-12 11:14:51,2,4,-67,11.82
2025-06-12 11:14:52,2,4,-66,11.58
2025-06-12 11:14:53,2,4,-66,11.37
2025-06-12 11:14:54,2,4,-69,11.67
2025-06-12 11:14:50,2,5,-55,3.69
2025-06-12 11:14:51,2,5,-54,3.26
2025-06-12 11:14:52,2,5,-54,2.97
2025-06-12 11:14:53,2,5,-54,2.76
2025-06-12 11:14:54,2,5,-56,2.76
2025-06-12 11:14:50,2,6,-66,6.19
2025-06-12 11:14:51,2,6,-71,6.92
2025-06-12 11:14:52,2,6,-68,7.46
2025-06-12 11:14:53,2,6,-67,7.87
2025-06-12 11:14:54,2,6,-65,7.99
2025-06-12 11:14:50,2,7,-71,19.66
2025-06-12 11:14:51,2,7,-74,20.21
2025-06-12 11:14:52,2,7,-72,20.33
2025-06-12 11:14:53,2,7,-72,20.44
2025-06-12 11:14:54,2,7,-77,21.41
2025-06-12 11:14:50,2,8,-67,15.75
2025-06-12 11:14:51,2,8,-71,16.01
2025-06-12 11:14:53,2,8,-72,16.42
2025-06-12 11:14:54,2,8,-68,15.89
Summary,2,1,-55,-57
Summary,2,2,-47,-49
Summary,2,3,-47,-47
Summary,2,4,-66,-67
Summary,2,5,-54,-54
Summary,2,6,-65,-67
Summary,2,7,-71,-73
Summary,2,8,-67,-69
