Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:20:47,2,1,-60,4.08
2025-06-12 11:20:48,2,1,-59,4.08
2025-06-12 11:20:49,2,1,-57,3.86
2025-06-12 11:20:50,2,1,-57,3.70
2025-06-12 11:20:51,2,1,-58,3.68
2025-06-12 11:20:48,2,2,-63,3.65
2025-06-12 11:20:49,2,2,-57,3.49
2025-06-12 11:20:50,2,2,-57,3.41
2025-06-12 11:20:51,2,2,-57,3.35
2025-06-12 11:20:47,2,3,-39,0.31
2025-06-12 11:20:48,2,3,-39,0.31
2025-06-12 11:20:49,2,3,-39,0.31
2025-06-12 11:20:50,2,3,-39,0.32
2025-06-12 11:20:51,2,3,-39,0.32
2025-06-12 11:20:47,2,4,-68,8.66
2025-06-12 11:20:48,2,4,-69,9.20
2025-06-12 11:20:49,2,4,-69,9.70
2025-06-12 11:20:50,2,4,-71,10.39
2025-06-12 11:20:51,2,4,-69,10.80
2025-06-12 11:20:47,2,5,-58,3.10
2025-06-12 11:20:48,2,5,-60,3.33
2025-06-12 11:20:49,2,5,-62,3.67
2025-06-12 11:20:50,2,5,-63,4.05
2025-06-12 11:20:51,2,5,-60,4.16
2025-06-12 11:20:47,2,6,-61,3.97
2025-06-12 11:20:48,2,6,-61,4.18
2025-06-12 11:20:49,2,6,-61,4.35
2025-06-12 11:20:50,2,6,-61,4.50
2025-06-12 11:20:51,2,6,-61,4.63
2025-06-12 11:20:47,2,7,-80,24.80
2025-06-12 11:20:48,2,7,-79,25.96
2025-06-12 11:20:49,2,7,-79,27.11
2025-06-12 11:20:50,2,7,-93,29.33
2025-06-12 11:20:51,2,7,-81,30.75
2025-06-12 11:20:47,2,8,-73,14.10
2025-06-12 11:20:48,2,8,-72,14.66
2025-06-12 11:20:49,2,8,-72,15.19
2025-06-12 11:20:50,2,8,-73,15.84
2025-06-12 11:20:51,2,8,-71,16.12
Summary,2,1,-57,-58
Summary,2,2,-57,-58
Summary,2,3,-39,-39
Summary,2,4,-68,-69
Summary,2,5,-58,-60
Summary,2,6,-61,-61
Summary,2,7,-79,-82
Summary,2,8,-71,-72
