Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:21:21,2,1,-63,5.14
2025-06-12 11:21:22,2,1,-59,4.92
2025-06-12 11:21:24,2,1,-64,5.25
2025-06-12 11:21:25,2,1,-58,4.74
2025-06-12 11:21:21,2,2,-60,3.61
2025-06-12 11:21:22,2,2,-58,3.61
2025-06-12 11:21:23,2,2,-55,3.30
2025-06-12 11:21:24,2,2,-54,2.98
2025-06-12 11:21:25,2,2,-58,3.09
2025-06-12 11:21:21,2,3,-52,1.45
2025-06-12 11:21:22,2,3,-53,1.56
2025-06-12 11:21:23,2,3,-52,1.59
2025-06-12 11:21:24,2,3,-49,1.43
2025-06-12 11:21:25,2,3,-49,1.33
2025-06-12 11:21:21,2,4,-67,8.01
2025-06-12 11:21:22,2,4,-65,8.12
2025-06-12 11:21:23,2,4,-65,8.21
2025-06-12 11:21:24,2,4,-65,8.29
2025-06-12 11:21:25,2,4,-64,8.21
2025-06-12 11:21:21,2,5,-59,3.50
2025-06-12 11:21:22,2,5,-54,3.10
2025-06-12 11:21:23,2,5,-62,3.45
2025-06-12 11:21:24,2,5,-64,3.89
2025-06-12 11:21:25,2,5,-67,4.49
2025-06-12 11:21:21,2,6,-59,4.40
2025-06-12 11:21:22,2,6,-55,3.84
2025-06-12 11:21:24,2,6,-57,3.70
2025-06-12 11:21:25,2,6,-55,3.24
2025-06-12 11:21:21,2,7,-63,8.87
2025-06-12 11:21:22,2,7,-62,8.36
2025-06-12 11:21:23,2,7,-62,7.96
2025-06-12 11:21:24,2,7,-62,7.63
2025-06-12 11:21:25,2,7,-63,7.51
2025-06-12 11:21:21,2,8,-70,17.35
2025-06-12 11:21:22,2,8,-68,16.82
2025-06-12 11:21:23,2,8,-69,16.60
2025-06-12 11:21:24,2,8,-70,16.61
2025-06-12 11:21:25,2,8,-70,16.61
Summary,2,1,-58,-61
Summary,2,2,-54,-57
Summary,2,3,-49,-51
Summary,2,4,-64,-65
Summary,2,5,-54,-61
Summary,2,6,-55,-56
Summary,2,7,-62,-62
Summary,2,8,-68,-69
