Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:09:54,2,1,-54,2.20
2025-06-12 11:09:55,2,1,-53,2.12
2025-06-12 11:09:56,2,1,-53,2.06
2025-06-12 11:09:57,2,1,-53,2.01
2025-06-12 11:09:58,2,1,-53,1.98
2025-06-12 11:09:54,2,2,-61,3.59
2025-06-12 11:09:55,2,2,-64,4.04
2025-06-12 11:09:56,2,2,-58,3.94
2025-06-12 11:09:57,2,2,-59,3.97
2025-06-12 11:09:58,2,2,-65,4.44
2025-06-12 11:09:54,2,3,-51,2.76
2025-06-12 11:09:55,2,3,-52,2.43
2025-06-12 11:09:56,2,3,-55,2.43
2025-06-12 11:09:57,2,3,-53,2.29
2025-06-12 11:09:58,2,3,-53,2.18
2025-06-12 11:09:54,2,4,-68,14.40
2025-06-12 11:09:55,2,4,-70,14.60
2025-06-12 11:09:56,2,4,-65,13.67
2025-06-12 11:09:57,2,4,-64,12.67
2025-06-12 11:09:58,2,4,-64,11.88
2025-06-12 11:09:54,2,5,-72,12.82
2025-06-12 11:09:55,2,5,-69,13.02
2025-06-12 11:09:56,2,5,-60,10.75
2025-06-12 11:09:57,2,5,-69,11.10
2025-06-12 11:09:58,2,5,-69,11.43
2025-06-12 11:09:54,2,6,-59,6.46
2025-06-12 11:09:55,2,6,-63,6.51
2025-06-12 11:09:56,2,6,-61,6.29
2025-06-12 11:09:57,2,6,-60,5.98
2025-06-12 11:09:58,2,6,-61,5.86
2025-06-12 11:09:54,2,7,-80,53.08
2025-06-12 11:09:58,2,7,-81,56.07
2025-06-12 11:09:54,2,8,-73,29.04
2025-06-12 11:09:55,2,8,-71,27.81
2025-06-12 11:09:56,2,8,-70,26.37
2025-06-12 11:09:57,2,8,-72,25.90
2025-06-12 11:09:58,2,8,-71,25.15
Summary,2,1,-53,-53
Summary,2,2,-58,-61
Summary,2,3,-51,-52
Summary,2,4,-64,-66
Summary,2,5,-60,-67
Summary,2,6,-59,-60
Summary,2,7,-80,-80
Summary,2,8,-70,-71
