Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:50:56,2,1,-80,28.83
2025-06-12 11:50:59,2,1,-78,32.29
2025-06-12 11:51:00,2,1,-78,33.04
2025-06-12 11:50:56,2,2,-73,20.18
2025-06-12 11:50:57,2,2,-70,19.81
2025-06-12 11:50:58,2,2,-68,18.91
2025-06-12 11:50:59,2,2,-74,19.47
2025-06-12 11:51:00,2,2,-74,20.01
2025-06-12 11:50:56,2,3,-73,11.76
2025-06-12 11:50:57,2,3,-68,11.88
2025-06-12 11:50:58,2,3,-72,12.54
2025-06-12 11:50:59,2,3,-70,12.92
2025-06-12 11:51:00,2,3,-69,13.10
2025-06-12 11:50:56,2,4,-73,14.12
2025-06-12 11:50:57,2,4,-74,14.93
2025-06-12 11:50:58,2,4,-77,16.02
2025-06-12 11:50:59,2,4,-77,17.13
2025-06-12 11:51:00,2,4,-76,18.12
2025-06-12 11:50:56,2,5,-58,2.50
2025-06-12 11:50:57,2,5,-58,2.70
2025-06-12 11:50:58,2,5,-57,2.80
2025-06-12 11:50:59,2,5,-57,2.87
2025-06-12 11:51:00,2,5,-56,2.85
2025-06-12 11:50:56,2,6,-48,1.15
2025-06-12 11:50:57,2,6,-48,1.10
2025-06-12 11:50:58,2,6,-47,1.02
2025-06-12 11:50:59,2,6,-47,0.97
2025-06-12 11:51:00,2,6,-47,0.94
2025-06-12 11:50:56,2,7,-55,2.35
2025-06-12 11:50:57,2,7,-57,2.51
2025-06-12 11:50:58,2,7,-54,2.41
2025-06-12 11:50:59,2,7,-54,2.35
2025-06-12 11:51:00,2,7,-59,2.61
2025-06-12 11:50:56,2,8,-53,2.59
2025-06-12 11:50:57,2,8,-54,2.47
2025-06-12 11:50:58,2,8,-57,2.61
2025-06-12 11:50:59,2,8,-55,2.57
2025-06-12 11:51:00,2,8,-54,2.46
Summary,2,1,-78,-78
Summary,2,2,-68,-71
Summary,2,3,-68,-70
Summary,2,4,-73,-75
Summary,2,5,-56,-57
Summary,2,6,-47,-47
Summary,2,7,-54,-55
Summary,2,8,-53,-54
