Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:48:07,2,1,-76,26.59
2025-06-12 11:48:08,2,1,-72,26.11
2025-06-12 11:48:09,2,1,-73,25.98
2025-06-12 11:48:10,2,1,-72,25.57
2025-06-12 11:48:11,2,1,-75,25.96
2025-06-12 11:48:07,2,2,-72,16.33
2025-06-12 11:48:08,2,2,-73,16.90
2025-06-12 11:48:09,2,2,-70,16.88
2025-06-12 11:48:10,2,2,-72,17.25
2025-06-12 11:48:11,2,2,-64,15.38
2025-06-12 11:48:07,2,3,-60,7.34
2025-06-12 11:48:08,2,3,-61,6.96
2025-06-12 11:48:09,2,3,-60,6.51
2025-06-12 11:48:10,2,3,-68,7.00
2025-06-12 11:48:11,2,3,-63,6.98
2025-06-12 11:48:07,2,4,-57,5.45
2025-06-12 11:48:08,2,4,-65,5.77
2025-06-12 11:48:09,2,4,-58,5.29
2025-06-12 11:48:10,2,4,-60,5.18
2025-06-12 11:48:11,2,4,-62,5.29
2025-06-12 11:48:07,2,5,-51,1.56
2025-06-12 11:48:08,2,5,-52,1.59
2025-06-12 11:48:09,2,5,-52,1.61
2025-06-12 11:48:10,2,5,-52,1.63
2025-06-12 11:48:11,2,5,-52,1.64
2025-06-12 11:48:07,2,6,-47,1.20
2025-06-12 11:48:08,2,6,-44,0.91
2025-06-12 11:48:09,2,6,-54,1.13
2025-06-12 11:48:10,2,6,-52,1.27
2025-06-12 11:48:11,2,6,-52,1.37
2025-06-12 11:48:07,2,7,-60,3.71
2025-06-12 11:48:08,2,7,-63,4.12
2025-06-12 11:48:09,2,7,-59,4.11
2025-06-12 11:48:10,2,7,-59,4.11
2025-06-12 11:48:11,2,7,-57,3.88
2025-06-12 11:48:07,2,8,-55,2.65
2025-06-12 11:48:08,2,8,-53,2.43
2025-06-12 11:48:09,2,8,-55,2.44
2025-06-12 11:48:10,2,8,-57,2.57
2025-06-12 11:48:11,2,8,-54,2.46
Summary,2,1,-72,-73
Summary,2,2,-64,-70
Summary,2,3,-60,-62
Summary,2,4,-57,-60
Summary,2,5,-51,-51
Summary,2,6,-44,-49
Summary,2,7,-57,-59
Summary,2,8,-53,-54
