Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:23:17,2,1,-62,5.51
2025-06-12 11:23:18,2,1,-62,5.59
2025-06-12 11:23:19,2,1,-63,5.76
2025-06-12 11:23:20,2,1,-63,5.91
2025-06-12 11:23:21,2,1,-66,6.33
2025-06-12 11:23:17,2,2,-64,5.30
2025-06-12 11:23:18,2,2,-66,5.75
2025-06-12 11:23:19,2,2,-61,5.67
2025-06-12 11:23:20,2,2,-60,5.47
2025-06-12 11:23:21,2,2,-60,5.31
2025-06-12 11:23:17,2,3,-52,1.25
2025-06-12 11:23:18,2,3,-54,1.44
2025-06-12 11:23:19,2,3,-53,1.56
2025-06-12 11:23:20,2,3,-57,1.83
2025-06-12 11:23:21,2,3,-58,2.12
2025-06-12 11:23:17,2,4,-58,4.65
2025-06-12 11:23:18,2,4,-58,4.33
2025-06-12 11:23:19,2,4,-61,4.51
2025-06-12 11:23:20,2,4,-64,4.95
2025-06-12 11:23:21,2,4,-64,5.32
2025-06-12 11:23:17,2,5,-54,1.53
2025-06-12 11:23:18,2,5,-54,1.67
2025-06-12 11:23:19,2,5,-53,1.73
2025-06-12 11:23:20,2,5,-53,1.77
2025-06-12 11:23:21,2,5,-53,1.81
2025-06-12 11:23:17,2,6,-62,2.93
2025-06-12 11:23:18,2,6,-60,3.21
2025-06-12 11:23:19,2,6,-57,3.20
2025-06-12 11:23:20,2,6,-52,2.67
2025-06-12 11:23:21,2,6,-53,2.45
2025-06-12 11:23:17,2,7,-72,13.97
2025-06-12 11:23:18,2,7,-68,13.85
2025-06-12 11:23:19,2,7,-68,13.74
2025-06-12 11:23:20,2,7,-75,14.62
2025-06-12 11:23:21,2,7,-69,14.62
2025-06-12 11:23:17,2,8,-70,11.64
2025-06-12 11:23:18,2,8,-71,12.21
2025-06-12 11:23:19,2,8,-64,11.43
2025-06-12 11:23:20,2,8,-64,10.81
2025-06-12 11:23:21,2,8,-64,10.33
Summary,2,1,-62,-63
Summary,2,2,-60,-62
Summary,2,3,-52,-54
Summary,2,4,-58,-61
Summary,2,5,-53,-53
Summary,2,6,-52,-56
Summary,2,7,-68,-70
Summary,2,8,-64,-66
