Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:11:24,2,1,-53,1.48
2025-06-12 11:11:25,2,1,-52,1.56
2025-06-12 11:11:26,2,1,-50,1.45
2025-06-12 11:11:27,2,1,-49,1.33
2025-06-12 11:11:28,2,1,-49,1.26
2025-06-12 11:11:24,2,2,-43,0.68
2025-06-12 11:11:25,2,2,-44,0.65
2025-06-12 11:11:26,2,2,-44,0.63
2025-06-12 11:11:27,2,2,-44,0.62
2025-06-12 11:11:28,2,2,-44,0.61
2025-06-12 11:11:24,2,3,-59,2.54
2025-06-12 11:11:25,2,3,-57,2.66
2025-06-12 11:11:26,2,3,-56,2.69
2025-06-12 11:11:27,2,3,-59,2.92
2025-06-12 11:11:28,2,3,-56,2.88
2025-06-12 11:11:24,2,4,-71,23.17
2025-06-12 11:11:25,2,4,-69,22.15
2025-06-12 11:11:26,2,4,-69,21.27
2025-06-12 11:11:27,2,4,-69,20.52
2025-06-12 11:11:28,2,4,-69,19.86
2025-06-12 11:11:24,2,5,-66,9.07
2025-06-12 11:11:25,2,5,-69,9.54
2025-06-12 11:11:26,2,5,-67,9.74
2025-06-12 11:11:27,2,5,-69,10.18
2025-06-12 11:11:28,2,5,-72,10.90
2025-06-12 11:11:24,2,6,-67,12.16
2025-06-12 11:11:25,2,6,-67,12.04
2025-06-12 11:11:26,2,6,-66,11.72
2025-06-12 11:11:27,2,6,-65,11.23
2025-06-12 11:11:28,2,6,-66,11.06
2025-06-12 11:11:25,2,7,-74,43.93
2025-06-12 11:11:26,2,7,-74,42.46
2025-06-12 11:11:27,2,7,-74,41.16
2025-06-12 11:11:28,2,7,-74,40.00
2025-06-12 11:11:24,2,8,-77,36.77
2025-06-12 11:11:25,2,8,-73,35.59
2025-06-12 11:11:26,2,8,-73,34.54
2025-06-12 11:11:27,2,8,-74,34.00
2025-06-12 11:11:28,2,8,-76,34.12
Summary,2,1,-49,-50
Summary,2,2,-43,-43
Summary,2,3,-56,-57
Summary,2,4,-69,-69
Summary,2,5,-66,-68
Summary,2,6,-65,-66
Summary,2,7,-74,-74
Summary,2,8,-73,-74
