Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:16:44,2,1,-56,2.16
2025-06-12 11:16:45,2,1,-55,2.23
2025-06-12 11:16:46,2,1,-58,2.46
2025-06-12 11:16:47,2,1,-58,2.66
2025-06-12 11:16:48,2,1,-56,2.69
2025-06-12 11:16:44,2,2,-52,1.89
2025-06-12 11:16:45,2,2,-51,1.76
2025-06-12 11:16:46,2,2,-53,1.80
2025-06-12 11:16:48,2,2,-53,1.82
2025-06-12 11:16:44,2,3,-53,1.36
2025-06-12 11:16:45,2,3,-51,1.39
2025-06-12 11:16:46,2,3,-49,1.30
2025-06-12 11:16:47,2,3,-50,1.30
2025-06-12 11:16:48,2,3,-49,1.24
2025-06-12 11:16:44,2,4,-66,9.90
2025-06-12 11:16:45,2,4,-71,10.53
2025-06-12 11:16:46,2,4,-66,10.46
2025-06-12 11:16:47,2,4,-66,10.40
2025-06-12 11:16:48,2,4,-73,11.19
2025-06-12 11:16:44,2,5,-63,5.01
2025-06-12 11:16:45,2,5,-61,5.06
2025-06-12 11:16:46,2,5,-61,5.09
2025-06-12 11:16:47,2,5,-62,5.23
2025-06-12 11:16:48,2,5,-64,5.54
2025-06-12 11:16:44,2,6,-60,4.56
2025-06-12 11:16:45,2,6,-64,4.91
2025-06-12 11:16:46,2,6,-65,5.32
2025-06-12 11:16:47,2,6,-59,5.06
2025-06-12 11:16:48,2,6,-61,5.09
2025-06-12 11:16:44,2,7,-66,17.94
2025-06-12 11:16:45,2,7,-66,16.76
2025-06-12 11:16:46,2,7,-74,17.38
2025-06-12 11:16:47,2,7,-71,17.52
2025-06-12 11:16:48,2,7,-68,16.96
2025-06-12 11:16:44,2,8,-70,16.88
2025-06-12 11:16:45,2,8,-70,16.86
2025-06-12 11:16:46,2,8,-71,17.04
2025-06-12 11:16:47,2,8,-70,17.01
2025-06-12 11:16:48,2,8,-70,16.97
Summary,2,1,-55,-56
Summary,2,2,-51,-52
Summary,2,3,-49,-50
Summary,2,4,-66,-68
Summary,2,5,-61,-62
Summary,2,6,-59,-61
Summary,2,7,-66,-69
Summary,2,8,-70,-70
