Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:42:04,2,1,-65,10.91
2025-06-12 11:42:05,2,1,-65,10.62
2025-06-12 11:42:06,2,1,-65,10.37
2025-06-12 11:42:07,2,1,-65,10.16
2025-06-12 11:42:08,2,1,-66,10.14
2025-06-12 11:42:04,2,2,-70,14.32
2025-06-12 11:42:05,2,2,-70,14.53
2025-06-12 11:42:06,2,2,-75,15.41
2025-06-12 11:42:07,2,2,-73,16.02
2025-06-12 11:42:08,2,2,-74,16.76
2025-06-12 11:42:04,2,3,-62,5.14
2025-06-12 11:42:05,2,3,-64,5.79
2025-06-12 11:42:06,2,3,-65,6.36
2025-06-12 11:42:07,2,3,-67,7.07
2025-06-12 11:42:08,2,3,-63,7.02
2025-06-12 11:42:04,2,4,-55,1.77
2025-06-12 11:42:05,2,4,-55,1.92
2025-06-12 11:42:06,2,4,-54,1.98
2025-06-12 11:42:07,2,4,-54,2.02
2025-06-12 11:42:08,2,4,-57,2.23
2025-06-12 11:42:04,2,5,-43,0.50
2025-06-12 11:42:05,2,5,-43,0.51
2025-06-12 11:42:06,2,5,-43,0.52
2025-06-12 11:42:07,2,5,-44,0.55
2025-06-12 11:42:08,2,5,-43,0.54
2025-06-12 11:42:04,2,6,-53,2.10
2025-06-12 11:42:05,2,6,-53,2.04
2025-06-12 11:42:06,2,6,-53,2.00
2025-06-12 11:42:07,2,6,-53,1.98
2025-06-12 11:42:08,2,6,-53,1.95
2025-06-12 11:42:04,2,7,-68,10.25
2025-06-12 11:42:05,2,7,-69,10.79
2025-06-12 11:42:06,2,7,-73,11.81
2025-06-12 11:42:07,2,7,-71,12.49
2025-06-12 11:42:08,2,7,-69,12.75
2025-06-12 11:42:04,2,8,-63,8.96
2025-06-12 11:42:05,2,8,-61,8.24
2025-06-12 11:42:06,2,8,-62,7.87
2025-06-12 11:42:07,2,8,-61,7.40
2025-06-12 11:42:08,2,8,-60,6.86
Summary,2,1,-65,-65
Summary,2,2,-70,-72
Summary,2,3,-62,-64
Summary,2,4,-54,-55
Summary,2,5,-43,-43
Summary,2,6,-53,-53
Summary,2,7,-68,-70
Summary,2,8,-60,-61
