Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:46:52,2,1,-71,13.78
2025-06-12 11:46:53,2,1,-72,14.32
2025-06-12 11:46:54,2,1,-72,14.85
2025-06-12 11:46:55,2,1,-74,15.62
2025-06-12 11:46:56,2,1,-76,16.59
2025-06-12 11:46:57,2,1,-69,16.37
2025-06-12 11:46:52,2,2,-76,17.00
2025-06-12 11:46:53,2,2,-71,17.19
2025-06-12 11:46:54,2,2,-70,17.14
2025-06-12 11:46:55,2,2,-70,17.09
2025-06-12 11:46:56,2,2,-69,16.80
2025-06-12 11:46:57,2,2,-70,16.79
2025-06-12 11:46:52,2,3,-60,5.18
2025-06-12 11:46:53,2,3,-63,5.39
2025-06-12 11:46:54,2,3,-64,5.67
2025-06-12 11:46:55,2,3,-63,5.83
2025-06-12 11:46:56,2,3,-63,5.97
2025-06-12 11:46:57,2,3,-61,5.85
2025-06-12 11:46:52,2,4,-66,8.66
2025-06-12 11:46:53,2,4,-67,8.94
2025-06-12 11:46:54,2,4,-70,9.52
2025-06-12 11:46:55,2,4,-68,9.86
2025-06-12 11:46:56,2,4,-69,10.30
2025-06-12 11:46:57,2,4,-69,10.71
2025-06-12 11:46:52,2,5,-44,0.66
2025-06-12 11:46:53,2,5,-44,0.63
2025-06-12 11:46:54,2,5,-43,0.59
2025-06-12 11:46:55,2,5,-43,0.56
2025-06-12 11:46:56,2,5,-43,0.55
2025-06-12 11:46:57,2,5,-48,0.68
2025-06-12 11:46:52,2,6,-39,0.32
2025-06-12 11:46:53,2,6,-41,0.36
2025-06-12 11:46:54,2,6,-42,0.40
2025-06-12 11:46:55,2,6,-42,0.43
2025-06-12 11:46:56,2,6,-42,0.45
2025-06-12 11:46:57,2,6,-41,0.43
2025-06-12 11:46:52,2,7,-56,2.52
2025-06-12 11:46:53,2,7,-60,2.82
2025-06-12 11:46:54,2,7,-57,2.89
2025-06-12 11:46:55,2,7,-57,2.94
2025-06-12 11:46:56,2,7,-56,2.91
2025-06-12 11:46:57,2,7,-58,3.03
2025-06-12 11:46:53,2,8,-66,5.45
2025-06-12 11:46:54,2,8,-66,6.09
2025-06-12 11:46:55,2,8,-66,6.62
2025-06-12 11:46:56,2,8,-65,6.95
2025-06-12 11:46:57,2,8,-66,7.34
Summary,2,1,-69,-72
Summary,2,2,-69,-71
Summary,2,3,-60,-62
Summary,2,4,-66,-68
Summary,2,5,-43,-44
Summary,2,6,-39,-41
Summary,2,7,-56,-57
Summary,2,8,-65,-65
