Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:59:25,2,1,-77,54.29
2025-06-12 11:59:26,2,1,-76,52.53
2025-06-12 11:59:27,2,1,-77,51.58
2025-06-12 11:59:28,2,1,-76,50.20
2025-06-12 11:59:29,2,1,-76,48.98
2025-06-12 11:59:25,2,2,-74,29.95
2025-06-12 11:59:26,2,2,-74,29.79
2025-06-12 11:59:27,2,2,-75,29.91
2025-06-12 11:59:28,2,2,-73,29.46
2025-06-12 11:59:29,2,2,-69,27.50
2025-06-12 11:59:25,2,3,-73,14.63
2025-06-12 11:59:26,2,3,-70,14.82
2025-06-12 11:59:27,2,3,-71,15.16
2025-06-12 11:59:28,2,3,-68,14.89
2025-06-12 11:59:29,2,3,-78,16.02
2025-06-12 11:59:25,2,4,-74,34.64
2025-06-12 11:59:26,2,4,-76,34.72
2025-06-12 11:59:27,2,4,-70,32.33
2025-06-12 11:59:28,2,4,-70,30.37
2025-06-12 11:59:29,2,4,-75,30.45
2025-06-12 11:59:25,2,5,-57,4.61
2025-06-12 11:59:26,2,5,-57,4.29
2025-06-12 11:59:27,2,5,-59,4.26
2025-06-12 11:59:28,2,5,-60,4.32
2025-06-12 11:59:29,2,5,-57,4.06
2025-06-12 11:59:25,2,6,-55,2.34
2025-06-12 11:59:26,2,6,-55,2.37
2025-06-12 11:59:27,2,6,-56,2.47
2025-06-12 11:59:28,2,6,-56,2.55
2025-06-12 11:59:29,2,6,-55,2.52
2025-06-12 11:59:25,2,7,-63,6.59
2025-06-12 11:59:26,2,7,-66,6.96
2025-06-12 11:59:27,2,7,-56,5.66
2025-06-12 11:59:28,2,7,-55,4.70
2025-06-12 11:59:29,2,7,-55,4.09
2025-06-12 11:59:25,2,8,-52,2.00
2025-06-12 11:59:26,2,8,-53,1.97
2025-06-12 11:59:27,2,8,-54,2.02
2025-06-12 11:59:28,2,8,-56,2.17
2025-06-12 11:59:29,2,8,-57,2.35
Summary,2,1,-76,-76
Summary,2,2,-69,-73
Summary,2,3,-68,-72
Summary,2,4,-70,-73
Summary,2,5,-57,-58
Summary,2,6,-55,-55
Summary,2,7,-55,-59
Summary,2,8,-52,-54
