Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:46:27,2,1,-67,13.96
2025-06-12 11:46:28,2,1,-68,13.83
2025-06-12 11:46:29,2,1,-71,14.27
2025-06-12 11:46:30,2,1,-73,14.97
2025-06-12 11:46:31,2,1,-68,14.71
2025-06-12 11:46:27,2,2,-66,12.11
2025-06-12 11:46:28,2,2,-65,11.62
2025-06-12 11:46:29,2,2,-64,11.00
2025-06-12 11:46:30,2,2,-64,10.50
2025-06-12 11:46:31,2,2,-64,10.09
2025-06-12 11:46:27,2,3,-60,4.28
2025-06-12 11:46:28,2,3,-62,4.52
2025-06-12 11:46:29,2,3,-58,4.32
2025-06-12 11:46:30,2,3,-57,4.05
2025-06-12 11:46:31,2,3,-62,4.31
2025-06-12 11:46:27,2,4,-61,5.45
2025-06-12 11:46:28,2,4,-67,5.97
2025-06-12 11:46:29,2,4,-67,6.48
2025-06-12 11:46:30,2,4,-64,6.66
2025-06-12 11:46:31,2,4,-66,7.03
2025-06-12 11:46:27,2,5,-41,0.50
2025-06-12 11:46:28,2,5,-43,0.51
2025-06-12 11:46:29,2,5,-43,0.52
2025-06-12 11:46:30,2,5,-44,0.55
2025-06-12 11:46:31,2,5,-43,0.54
2025-06-12 11:46:27,2,6,-40,0.42
2025-06-12 11:46:28,2,6,-41,0.41
2025-06-12 11:46:29,2,6,-41,0.41
2025-06-12 11:46:30,2,6,-41,0.41
2025-06-12 11:46:31,2,6,-41,0.41
2025-06-12 11:46:27,2,7,-54,2.53
2025-06-12 11:46:28,2,7,-52,2.27
2025-06-12 11:46:29,2,7,-53,2.17
2025-06-12 11:46:30,2,7,-53,2.10
2025-06-12 11:46:31,2,7,-53,2.05
2025-06-12 11:46:27,2,8,-55,4.42
2025-06-12 11:46:28,2,8,-57,4.15
2025-06-12 11:46:29,2,8,-62,4.38
2025-06-12 11:46:30,2,8,-54,3.72
2025-06-12 11:46:31,2,8,-55,3.40
Summary,2,1,-67,-69
Summary,2,2,-64,-64
Summary,2,3,-57,-59
Summary,2,4,-61,-65
Summary,2,5,-41,-42
Summary,2,6,-40,-40
Summary,2,7,-52,-53
Summary,2,8,-54,-56
