Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:19:42,2,1,-58,3.74
2025-06-12 11:19:43,2,1,-56,3.51
2025-06-12 11:19:44,2,1,-56,3.34
2025-06-12 11:19:45,2,1,-56,3.21
2025-06-12 11:19:46,2,1,-56,3.11
2025-06-12 11:19:47,2,1,-55,2.95
2025-06-12 11:19:42,2,2,-66,3.53
2025-06-12 11:19:43,2,2,-61,3.80
2025-06-12 11:19:44,2,2,-61,4.03
2025-06-12 11:19:45,2,2,-61,4.23
2025-06-12 11:19:46,2,2,-67,4.82
2025-06-12 11:19:42,2,3,-45,0.67
2025-06-12 11:19:43,2,3,-47,0.74
2025-06-12 11:19:44,2,3,-44,0.68
2025-06-12 11:19:45,2,3,-45,0.68
2025-06-12 11:19:46,2,3,-43,0.61
2025-06-12 11:19:47,2,3,-42,0.54
2025-06-12 11:19:42,2,4,-61,5.99
2025-06-12 11:19:43,2,4,-61,5.87
2025-06-12 11:19:44,2,4,-63,6.00
2025-06-12 11:19:45,2,4,-62,6.00
2025-06-12 11:19:46,2,4,-61,5.87
2025-06-12 11:19:47,2,4,-62,5.89
2025-06-12 11:19:42,2,5,-57,3.16
2025-06-12 11:19:43,2,5,-55,2.97
2025-06-12 11:19:44,2,5,-58,3.09
2025-06-12 11:19:45,2,5,-58,3.18
2025-06-12 11:19:46,2,5,-60,3.41
2025-06-12 11:19:47,2,5,-57,3.35
2025-06-12 11:19:42,2,6,-64,4.26
2025-06-12 11:19:43,2,6,-63,4.59
2025-06-12 11:19:44,2,6,-61,4.71
2025-06-12 11:19:45,2,6,-61,4.80
2025-06-12 11:19:46,2,6,-62,4.98
2025-06-12 11:19:47,2,6,-63,5.23
2025-06-12 11:19:42,2,7,-71,16.39
2025-06-12 11:19:43,2,7,-72,16.79
2025-06-12 11:19:44,2,7,-75,17.60
2025-06-12 11:19:45,2,7,-74,18.25
2025-06-12 11:19:46,2,7,-73,18.72
2025-06-12 11:19:47,2,7,-74,19.32
2025-06-12 11:19:42,2,8,-69,13.52
2025-06-12 11:19:43,2,8,-69,13.63
2025-06-12 11:19:44,2,8,-67,13.35
2025-06-12 11:19:45,2,8,-67,13.11
2025-06-12 11:19:46,2,8,-68,13.09
2025-06-12 11:19:47,2,8,-68,13.07
Summary,2,1,-55,-56
Summary,2,2,-61,-63
Summary,2,3,-42,-44
Summary,2,4,-61,-61
Summary,2,5,-55,-57
Summary,2,6,-61,-62
Summary,2,7,-71,-73
Summary,2,8,-67,-68
