Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:49:12,2,1,-76,21.44
2025-06-12 11:49:13,2,1,-72,21.45
2025-06-12 11:49:14,2,1,-71,21.21
2025-06-12 11:49:15,2,1,-75,21.82
2025-06-12 11:49:16,2,1,-74,22.23
2025-06-12 11:49:12,2,2,-69,18.63
2025-06-12 11:49:13,2,2,-70,18.43
2025-06-12 11:49:14,2,2,-71,18.48
2025-06-12 11:49:15,2,2,-72,18.72
2025-06-12 11:49:16,2,2,-71,18.74
2025-06-12 11:49:12,2,3,-68,8.54
2025-06-12 11:49:13,2,3,-69,9.04
2025-06-12 11:49:14,2,3,-70,9.62
2025-06-12 11:49:15,2,3,-71,10.27
2025-06-12 11:49:16,2,3,-72,11.01
2025-06-12 11:49:12,2,4,-71,14.89
2025-06-12 11:49:13,2,4,-69,14.86
2025-06-12 11:49:14,2,4,-71,15.21
2025-06-12 11:49:15,2,4,-72,15.70
2025-06-12 11:49:12,2,5,-52,1.76
2025-06-12 11:49:13,2,5,-49,1.53
2025-06-12 11:49:14,2,5,-49,1.40
2025-06-12 11:49:15,2,5,-49,1.31
2025-06-12 11:49:16,2,5,-50,1.31
2025-06-12 11:49:12,2,6,-34,0.17
2025-06-12 11:49:13,2,6,-34,0.17
2025-06-12 11:49:14,2,6,-33,0.15
2025-06-12 11:49:15,2,6,-33,0.15
2025-06-12 11:49:16,2,6,-33,0.15
2025-06-12 11:49:12,2,7,-53,1.52
2025-06-12 11:49:13,2,7,-53,1.62
2025-06-12 11:49:14,2,7,-53,1.69
2025-06-12 11:49:15,2,7,-53,1.74
2025-06-12 11:49:16,2,7,-52,1.72
2025-06-12 11:49:12,2,8,-56,3.55
2025-06-12 11:49:13,2,8,-56,3.37
2025-06-12 11:49:14,2,8,-56,3.24
2025-06-12 11:49:15,2,8,-56,3.14
2025-06-12 11:49:16,2,8,-56,3.06
Summary,2,1,-71,-73
Summary,2,2,-69,-70
Summary,2,3,-68,-70
Summary,2,4,-69,-70
Summary,2,5,-49,-49
Summary,2,6,-33,-33
Summary,2,7,-52,-52
Summary,2,8,-56,-56
