Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:22:56,2,1,-57,3.73
2025-06-12 11:22:57,2,1,-58,3.71
2025-06-12 11:22:58,2,1,-58,3.68
2025-06-12 11:22:59,2,1,-59,3.76
2025-06-12 11:23:00,2,1,-59,3.82
2025-06-12 11:23:01,2,1,-61,4.03
2025-06-12 11:22:56,2,2,-62,6.75
2025-06-12 11:22:57,2,2,-63,6.76
2025-06-12 11:22:58,2,2,-64,6.90
2025-06-12 11:22:59,2,2,-63,6.88
2025-06-12 11:23:00,2,2,-62,6.73
2025-06-12 11:23:01,2,2,-62,6.61
2025-06-12 11:22:56,2,3,-49,1.36
2025-06-12 11:22:57,2,3,-51,1.39
2025-06-12 11:22:58,2,3,-52,1.46
2025-06-12 11:22:59,2,3,-50,1.41
2025-06-12 11:23:00,2,3,-50,1.37
2025-06-12 11:23:01,2,3,-50,1.35
2025-06-12 11:22:56,2,4,-63,5.26
2025-06-12 11:22:57,2,4,-63,5.47
2025-06-12 11:22:58,2,4,-60,5.31
2025-06-12 11:22:59,2,4,-58,4.92
2025-06-12 11:23:00,2,4,-56,4.36
2025-06-12 11:23:01,2,4,-59,4.31
2025-06-12 11:22:56,2,5,-53,2.13
2025-06-12 11:22:57,2,5,-52,2.00
2025-06-12 11:22:58,2,5,-49,1.68
2025-06-12 11:22:59,2,5,-49,1.50
2025-06-12 11:23:00,2,5,-49,1.38
2025-06-12 11:23:01,2,5,-49,1.30
2025-06-12 11:22:56,2,6,-53,1.89
2025-06-12 11:22:57,2,6,-52,1.83
2025-06-12 11:22:58,2,6,-53,1.84
2025-06-12 11:22:59,2,6,-53,1.86
2025-06-12 11:23:00,2,6,-53,1.87
2025-06-12 11:23:01,2,6,-51,1.74
2025-06-12 11:22:56,2,7,-64,18.61
2025-06-12 11:22:57,2,7,-73,19.00
2025-06-12 11:22:58,2,7,-75,19.67
2025-06-12 11:22:59,2,7,-72,19.82
2025-06-12 11:23:00,2,7,-69,19.23
2025-06-12 11:23:01,2,7,-65,17.42
2025-06-12 11:22:56,2,8,-64,9.01
2025-06-12 11:22:57,2,8,-66,9.14
2025-06-12 11:22:58,2,8,-69,9.64
2025-06-12 11:22:59,2,8,-68,9.98
2025-06-12 11:23:00,2,8,-69,10.41
2025-06-12 11:23:01,2,8,-69,10.82
Summary,2,1,-57,-58
Summary,2,2,-62,-62
Summary,2,3,-49,-50
Summary,2,4,-56,-59
Summary,2,5,-49,-50
Summary,2,6,-51,-52
Summary,2,7,-64,-69
Summary,2,8,-64,-67
