Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:37:07,2,1,-68,8.13
2025-06-12 11:37:08,2,1,-67,8.48
2025-06-12 11:37:09,2,1,-62,8.01
2025-06-12 11:37:10,2,1,-61,7.47
2025-06-12 11:37:11,2,1,-60,6.88
2025-06-12 11:37:07,2,2,-57,4.00
2025-06-12 11:37:08,2,2,-64,4.38
2025-06-12 11:37:09,2,2,-60,4.42
2025-06-12 11:37:10,2,2,-56,4.00
2025-06-12 11:37:11,2,2,-61,4.19
2025-06-12 11:37:07,2,3,-55,2.19
2025-06-12 11:37:08,2,3,-58,2.44
2025-06-12 11:37:09,2,3,-64,2.95
2025-06-12 11:37:10,2,3,-58,3.08
2025-06-12 11:37:11,2,3,-58,3.19
2025-06-12 11:37:07,2,4,-58,3.93
2025-06-12 11:37:08,2,4,-59,3.96
2025-06-12 11:37:09,2,4,-58,3.89
2025-06-12 11:37:10,2,4,-57,3.73
2025-06-12 11:37:11,2,4,-56,3.50
2025-06-12 11:37:07,2,5,-51,2.08
2025-06-12 11:37:08,2,5,-47,1.55
2025-06-12 11:37:09,2,5,-47,1.29
2025-06-12 11:37:10,2,5,-47,1.14
2025-06-12 11:37:11,2,5,-47,1.04
2025-06-12 11:37:07,2,6,-52,1.68
2025-06-12 11:37:08,2,6,-52,1.68
2025-06-12 11:37:09,2,6,-54,1.79
2025-06-12 11:37:10,2,6,-54,1.87
2025-06-12 11:37:11,2,6,-54,1.94
2025-06-12 11:37:07,2,7,-74,13.65
2025-06-12 11:37:08,2,7,-73,14.34
2025-06-12 11:37:09,2,7,-70,14.56
2025-06-12 11:37:10,2,7,-72,15.09
2025-06-12 11:37:11,2,7,-70,15.24
2025-06-12 11:37:07,2,8,-61,7.32
2025-06-12 11:37:08,2,8,-62,7.10
2025-06-12 11:37:09,2,8,-63,7.06
2025-06-12 11:37:10,2,8,-63,7.02
2025-06-12 11:37:11,2,8,-62,6.85
Summary,2,1,-60,-63
Summary,2,2,-56,-59
Summary,2,3,-55,-58
Summary,2,4,-56,-57
Summary,2,5,-47,-47
Summary,2,6,-52,-53
Summary,2,7,-70,-71
Summary,2,8,-61,-62
