Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:57:15,2,2,-73,28.40
2025-06-12 11:57:16,2,2,-66,24.86
2025-06-12 11:57:17,2,2,-66,22.28
2025-06-12 11:57:18,2,2,-67,20.71
2025-06-12 11:57:19,2,2,-65,18.68
2025-06-12 11:57:15,2,3,-66,12.90
2025-06-12 11:57:16,2,3,-64,12.04
2025-06-12 11:57:17,2,3,-63,11.11
2025-06-12 11:57:18,2,3,-67,11.14
2025-06-12 11:57:19,2,3,-63,10.40
2025-06-12 11:57:15,2,4,-73,34.60
2025-06-12 11:57:17,2,4,-76,34.69
2025-06-12 11:57:18,2,4,-72,33.00
2025-06-12 11:57:19,2,4,-73,32.08
2025-06-12 11:57:15,2,5,-61,3.56
2025-06-12 11:57:16,2,5,-60,3.74
2025-06-12 11:57:17,2,5,-60,3.89
2025-06-12 11:57:18,2,5,-61,4.10
2025-06-12 11:57:19,2,5,-62,4.37
2025-06-12 11:57:15,2,6,-56,2.16
2025-06-12 11:57:16,2,6,-61,2.53
2025-06-12 11:57:17,2,6,-62,2.94
2025-06-12 11:57:18,2,6,-56,2.90
2025-06-12 11:57:19,2,6,-57,2.95
2025-06-12 11:57:15,2,7,-58,3.89
2025-06-12 11:57:16,2,7,-58,3.83
2025-06-12 11:57:17,2,7,-57,3.68
2025-06-12 11:57:18,2,7,-57,3.57
2025-06-12 11:57:19,2,7,-58,3.57
2025-06-12 11:57:15,2,8,-51,1.63
2025-06-12 11:57:16,2,8,-47,1.32
2025-06-12 11:57:17,2,8,-47,1.15
2025-06-12 11:57:18,2,8,-49,1.15
2025-06-12 11:57:19,2,8,-49,1.14
Summary,2,2,-65,-67
Summary,2,3,-63,-64
Summary,2,4,-72,-73
Summary,2,5,-60,-60
Summary,2,6,-56,-58
Summary,2,7,-57,-57
Summary,2,8,-47,-48
