Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:13:52,2,1,-53,2.22
2025-06-12 11:13:53,2,1,-56,2.33
2025-06-12 11:13:54,2,1,-57,2.49
2025-06-12 11:13:55,2,1,-55,2.48
2025-06-12 11:13:56,2,1,-53,2.31
2025-06-12 11:13:57,2,1,-56,2.41
2025-06-12 11:13:52,2,2,-43,0.58
2025-06-12 11:13:53,2,2,-46,0.65
2025-06-12 11:13:54,2,2,-44,0.63
2025-06-12 11:13:55,2,2,-43,0.58
2025-06-12 11:13:56,2,2,-44,0.59
2025-06-12 11:13:57,2,2,-44,0.59
2025-06-12 11:13:52,2,3,-53,1.93
2025-06-12 11:13:53,2,3,-66,2.45
2025-06-12 11:13:54,2,3,-51,2.10
2025-06-12 11:13:55,2,3,-50,1.81
2025-06-12 11:13:56,2,3,-53,1.83
2025-06-12 11:13:57,2,3,-56,2.01
2025-06-12 11:13:52,2,4,-61,8.09
2025-06-12 11:13:53,2,4,-64,8.04
2025-06-12 11:13:54,2,4,-65,8.14
2025-06-12 11:13:55,2,4,-60,7.39
2025-06-12 11:13:56,2,4,-68,7.85
2025-06-12 11:13:57,2,4,-63,7.69
2025-06-12 11:13:52,2,5,-59,4.18
2025-06-12 11:13:53,2,5,-58,4.06
2025-06-12 11:13:54,2,5,-58,3.97
2025-06-12 11:13:55,2,5,-58,3.89
2025-06-12 11:13:56,2,5,-60,4.01
2025-06-12 11:13:57,2,5,-60,4.12
2025-06-12 11:13:52,2,6,-62,4.34
2025-06-12 11:13:53,2,6,-62,4.57
2025-06-12 11:13:54,2,6,-62,4.78
2025-06-12 11:13:55,2,6,-62,4.96
2025-06-12 11:13:56,2,6,-60,4.90
2025-06-12 11:13:57,2,6,-61,4.96
2025-06-12 11:13:52,2,7,-67,12.76
2025-06-12 11:13:53,2,7,-68,12.77
2025-06-12 11:13:54,2,7,-68,12.79
2025-06-12 11:13:55,2,7,-67,12.62
2025-06-12 11:13:56,2,7,-67,12.47
2025-06-12 11:13:57,2,7,-65,11.92
2025-06-12 11:13:53,2,8,-65,11.62
2025-06-12 11:13:54,2,8,-65,11.09
2025-06-12 11:13:55,2,8,-66,10.92
2025-06-12 11:13:56,2,8,-67,10.98
2025-06-12 11:13:57,2,8,-67,11.03
Summary,2,1,-53,-55
Summary,2,2,-43,-44
Summary,2,3,-50,-54
Summary,2,4,-60,-63
Summary,2,5,-58,-58
Summary,2,6,-60,-61
Summary,2,7,-65,-67
Summary,2,8,-65,-66
