Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:56:55,2,1,-71,30.95
2025-06-12 11:56:56,2,1,-70,29.19
2025-06-12 11:56:57,2,1,-70,27.72
2025-06-12 11:56:58,2,1,-70,26.47
2025-06-12 11:56:59,2,1,-72,26.04
2025-06-12 11:56:55,2,2,-77,21.22
2025-06-12 11:56:56,2,2,-76,22.09
2025-06-12 11:56:57,2,2,-74,22.53
2025-06-12 11:56:58,2,2,-72,22.43
2025-06-12 11:56:59,2,2,-71,22.06
2025-06-12 11:56:55,2,3,-69,14.96
2025-06-12 11:56:56,2,3,-69,14.93
2025-06-12 11:56:57,2,3,-68,14.69
2025-06-12 11:56:58,2,3,-73,15.33
2025-06-12 11:56:59,2,3,-73,15.95
2025-06-12 11:56:55,2,4,-74,24.26
2025-06-12 11:56:56,2,4,-82,25.73
2025-06-12 11:56:58,2,4,-81,28.89
2025-06-12 11:56:59,2,4,-78,29.80
2025-06-12 11:56:55,2,5,-64,4.81
2025-06-12 11:56:56,2,5,-54,3.93
2025-06-12 11:56:57,2,5,-54,3.41
2025-06-12 11:56:58,2,5,-58,3.44
2025-06-12 11:56:59,2,5,-60,3.62
2025-06-12 11:56:55,2,6,-52,2.64
2025-06-12 11:56:56,2,6,-52,2.34
2025-06-12 11:56:57,2,6,-56,2.43
2025-06-12 11:56:58,2,6,-55,2.43
2025-06-12 11:56:59,2,6,-55,2.44
2025-06-12 11:56:55,2,7,-60,4.14
2025-06-12 11:56:56,2,7,-59,4.13
2025-06-12 11:56:57,2,7,-61,4.31
2025-06-12 11:56:58,2,7,-58,4.15
2025-06-12 11:56:59,2,7,-61,4.32
2025-06-12 11:56:55,2,8,-50,1.48
2025-06-12 11:56:56,2,8,-46,1.14
2025-06-12 11:56:57,2,8,-46,0.99
2025-06-12 11:56:58,2,8,-46,0.91
2025-06-12 11:56:59,2,8,-52,1.08
Summary,2,1,-70,-70
Summary,2,2,-71,-74
Summary,2,3,-68,-70
Summary,2,4,-74,-78
Summary,2,5,-54,-58
Summary,2,6,-52,-54
Summary,2,7,-58,-59
Summary,2,8,-46,-48
