Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:18:22,2,1,-60,5.66
2025-06-12 11:18:24,2,1,-66,6.09
2025-06-12 11:18:25,2,1,-62,6.07
2025-06-12 11:18:26,2,1,-64,6.34
2025-06-12 11:18:22,2,2,-59,4.99
2025-06-12 11:18:23,2,2,-58,4.67
2025-06-12 11:18:24,2,2,-54,3.88
2025-06-12 11:18:25,2,2,-54,3.39
2025-06-12 11:18:26,2,2,-52,2.84
2025-06-12 11:18:22,2,3,-51,1.27
2025-06-12 11:18:23,2,3,-46,1.06
2025-06-12 11:18:24,2,3,-48,1.04
2025-06-12 11:18:25,2,3,-49,1.07
2025-06-12 11:18:26,2,3,-49,1.09
2025-06-12 11:18:22,2,4,-69,10.20
2025-06-12 11:18:23,2,4,-69,10.64
2025-06-12 11:18:24,2,4,-66,10.55
2025-06-12 11:18:25,2,4,-66,10.48
2025-06-12 11:18:26,2,4,-62,9.56
2025-06-12 11:18:22,2,5,-54,2.43
2025-06-12 11:18:23,2,5,-54,2.36
2025-06-12 11:18:24,2,5,-57,2.51
2025-06-12 11:18:25,2,5,-58,2.70
2025-06-12 11:18:26,2,5,-56,2.71
2025-06-12 11:18:22,2,6,-61,3.54
2025-06-12 11:18:24,2,6,-63,3.92
2025-06-12 11:18:25,2,6,-64,4.54
2025-06-12 11:18:26,2,6,-64,5.04
2025-06-12 11:18:22,2,7,-63,14.11
2025-06-12 11:18:23,2,7,-63,12.70
2025-06-12 11:18:24,2,7,-64,11.90
2025-06-12 11:18:25,2,7,-64,11.26
2025-06-12 11:18:26,2,7,-64,10.72
2025-06-12 11:18:22,2,8,-71,17.11
2025-06-12 11:18:23,2,8,-72,17.46
2025-06-12 11:18:24,2,8,-70,17.38
2025-06-12 11:18:25,2,8,-72,17.71
2025-06-12 11:18:26,2,8,-71,17.82
Summary,2,1,-60,-63
Summary,2,2,-52,-55
Summary,2,3,-46,-48
Summary,2,4,-62,-66
Summary,2,5,-54,-55
Summary,2,6,-61,-63
Summary,2,7,-63,-63
Summary,2,8,-70,-71
