Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:56:38,2,1,-73,37.61
2025-06-12 11:56:39,2,1,-74,36.73
2025-06-12 11:56:40,2,1,-74,35.95
2025-06-12 11:56:41,2,1,-76,35.95
2025-06-12 11:56:42,2,1,-74,35.25
2025-06-12 11:56:43,2,1,-73,34.23
2025-06-12 11:56:38,2,2,-67,20.34
2025-06-12 11:56:39,2,2,-67,19.09
2025-06-12 11:56:40,2,2,-68,18.35
2025-06-12 11:56:41,2,2,-69,17.96
2025-06-12 11:56:42,2,2,-67,17.09
2025-06-12 11:56:43,2,2,-68,16.62
2025-06-12 11:56:38,2,3,-68,15.79
2025-06-12 11:56:39,2,3,-68,15.45
2025-06-12 11:56:40,2,3,-67,14.92
2025-06-12 11:56:41,2,3,-67,14.47
2025-06-12 11:56:42,2,3,-65,13.59
2025-06-12 11:56:43,2,3,-65,12.87
2025-06-12 11:56:38,2,4,-70,24.94
2025-06-12 11:56:39,2,4,-68,23.27
2025-06-12 11:56:40,2,4,-72,23.13
2025-06-12 11:56:41,2,4,-72,22.99
2025-06-12 11:56:42,2,4,-71,22.61
2025-06-12 11:56:43,2,4,-77,23.45
2025-06-12 11:56:38,2,5,-53,3.59
2025-06-12 11:56:39,2,5,-54,3.13
2025-06-12 11:56:40,2,5,-57,3.14
2025-06-12 11:56:41,2,5,-55,2.96
2025-06-12 11:56:42,2,5,-60,3.21
2025-06-12 11:56:43,2,5,-64,3.66
2025-06-12 11:56:38,2,6,-57,3.82
2025-06-12 11:56:39,2,6,-57,3.67
2025-06-12 11:56:40,2,6,-58,3.66
2025-06-12 11:56:41,2,6,-61,3.89
2025-06-12 11:56:42,2,6,-62,4.17
2025-06-12 11:56:43,2,6,-62,4.43
2025-06-12 11:56:38,2,7,-59,3.98
2025-06-12 11:56:39,2,7,-58,3.90
2025-06-12 11:56:40,2,7,-55,3.50
2025-06-12 11:56:41,2,7,-55,3.23
2025-06-12 11:56:42,2,7,-55,3.04
2025-06-12 11:56:43,2,7,-56,2.98
2025-06-12 11:56:38,2,8,-48,0.93
2025-06-12 11:56:39,2,8,-47,0.91
2025-06-12 11:56:40,2,8,-46,0.86
2025-06-12 11:56:41,2,8,-49,0.94
2025-06-12 11:56:42,2,8,-47,0.92
2025-06-12 11:56:43,2,8,-47,0.90
Summary,2,1,-73,-74
Summary,2,2,-67,-67
Summary,2,3,-65,-66
Summary,2,4,-68,-71
Summary,2,5,-53,-57
Summary,2,6,-57,-59
Summary,2,7,-55,-56
Summary,2,8,-46,-47
