Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:55:22,2,1,-78,46.60
2025-06-12 11:55:24,2,1,-77,46.20
2025-06-12 11:55:25,2,1,-74,44.11
2025-06-12 11:55:26,2,1,-74,42.37
2025-06-12 11:55:27,2,1,-76,41.85
2025-06-12 11:55:22,2,2,-66,26.28
2025-06-12 11:55:23,2,2,-72,25.87
2025-06-12 11:55:24,2,2,-68,24.09
2025-06-12 11:55:25,2,2,-67,22.23
2025-06-12 11:55:26,2,2,-67,20.71
2025-06-12 11:55:27,2,2,-67,19.46
2025-06-12 11:55:22,2,3,-71,22.12
2025-06-12 11:55:23,2,3,-72,22.07
2025-06-12 11:55:24,2,3,-72,22.02
2025-06-12 11:55:25,2,3,-73,22.21
2025-06-12 11:55:26,2,3,-73,22.39
2025-06-12 11:55:27,2,3,-74,22.77
2025-06-12 11:55:22,2,4,-73,31.09
2025-06-12 11:55:23,2,4,-74,30.81
2025-06-12 11:55:24,2,4,-74,30.56
2025-06-12 11:55:25,2,4,-86,32.45
2025-06-12 11:55:27,2,4,-79,34.99
2025-06-12 11:55:22,2,5,-58,5.37
2025-06-12 11:55:23,2,5,-56,4.70
2025-06-12 11:55:24,2,5,-56,4.23
2025-06-12 11:55:25,2,5,-57,4.01
2025-06-12 11:55:26,2,5,-57,3.83
2025-06-12 11:55:27,2,5,-58,3.78
2025-06-12 11:55:22,2,6,-52,2.07
2025-06-12 11:55:24,2,6,-52,1.96
2025-06-12 11:55:25,2,6,-52,1.84
2025-06-12 11:55:26,2,6,-52,1.78
2025-06-12 11:55:27,2,6,-53,1.81
2025-06-12 11:55:22,2,7,-49,1.15
2025-06-12 11:55:23,2,7,-51,1.23
2025-06-12 11:55:24,2,7,-52,1.34
2025-06-12 11:55:25,2,7,-52,1.43
2025-06-12 11:55:26,2,7,-51,1.44
2025-06-12 11:55:27,2,7,-52,1.50
2025-06-12 11:55:22,2,8,-53,1.61
2025-06-12 11:55:23,2,8,-53,1.68
2025-06-12 11:55:24,2,8,-58,1.98
2025-06-12 11:55:25,2,8,-59,2.30
2025-06-12 11:55:26,2,8,-59,2.59
2025-06-12 11:55:27,2,8,-57,2.71
Summary,2,1,-74,-75
Summary,2,2,-66,-67
Summary,2,3,-71,-72
Summary,2,4,-73,-77
Summary,2,5,-56,-57
Summary,2,6,-52,-52
Summary,2,7,-49,-51
Summary,2,8,-53,-56
