Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:10:51,2,1,-48,1.13
2025-06-12 11:10:52,2,1,-48,1.08
2025-06-12 11:10:53,2,1,-48,1.06
2025-06-12 11:10:54,2,1,-53,1.24
2025-06-12 11:10:55,2,1,-56,1.50
2025-06-12 11:10:51,2,2,-58,2.92
2025-06-12 11:10:52,2,2,-62,3.33
2025-06-12 11:10:53,2,2,-66,3.92
2025-06-12 11:10:54,2,2,-66,4.51
2025-06-12 11:10:55,2,2,-56,4.01
2025-06-12 11:10:51,2,3,-60,3.09
2025-06-12 11:10:52,2,3,-60,3.34
2025-06-12 11:10:53,2,3,-61,3.63
2025-06-12 11:10:54,2,3,-64,4.09
2025-06-12 11:10:55,2,3,-63,4.45
2025-06-12 11:10:51,2,4,-72,18.46
2025-06-12 11:10:52,2,4,-77,19.44
2025-06-12 11:10:53,2,4,-77,20.43
2025-06-12 11:10:54,2,4,-81,21.82
2025-06-12 11:10:55,2,4,-81,23.25
2025-06-12 11:10:51,2,5,-65,8.10
2025-06-12 11:10:52,2,5,-66,8.31
2025-06-12 11:10:53,2,5,-65,8.38
2025-06-12 11:10:54,2,5,-64,8.28
2025-06-12 11:10:55,2,5,-64,8.21
2025-06-12 11:10:51,2,6,-65,11.75
2025-06-12 11:10:52,2,6,-63,10.85
2025-06-12 11:10:53,2,6,-66,10.75
2025-06-12 11:10:54,2,6,-67,10.82
2025-06-12 11:10:55,2,6,-69,11.16
2025-06-12 11:10:51,2,7,-75,53.91
2025-06-12 11:10:52,2,7,-74,51.32
2025-06-12 11:10:53,2,7,-74,49.07
2025-06-12 11:10:54,2,7,-79,49.26
2025-06-12 11:10:55,2,7,-83,50.48
2025-06-12 11:10:51,2,8,-74,34.85
2025-06-12 11:10:53,2,8,-73,33.86
2025-06-12 11:10:54,2,8,-73,32.83
2025-06-12 11:10:55,2,8,-75,32.73
Summary,2,1,-48,-50
Summary,2,2,-56,-61
Summary,2,3,-60,-61
Summary,2,4,-72,-77
Summary,2,5,-64,-64
Summary,2,6,-63,-66
Summary,2,7,-74,-77
Summary,2,8,-73,-73
