Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:10:24,1,1,-61,4.15
2025-06-13 15:10:25,1,1,-60,4.24
2025-06-13 15:10:26,1,1,-62,4.48
2025-06-13 15:10:27,1,1,-64,4.85
2025-06-13 15:10:28,1,1,-62,5.02
2025-06-13 15:10:24,1,2,-43,0.73
2025-06-13 15:10:25,1,2,-44,0.67
2025-06-13 15:10:26,1,2,-46,0.71
2025-06-13 15:10:27,1,2,-45,0.70
2025-06-13 15:10:28,1,2,-45,0.69
2025-06-13 15:10:24,1,3,-57,5.03
2025-06-13 15:10:25,1,3,-54,4.13
2025-06-13 15:10:26,1,3,-53,3.44
2025-06-13 15:10:27,1,3,-54,3.10
2025-06-13 15:10:28,1,3,-53,2.77
2025-06-13 15:10:24,1,4,-52,1.34
2025-06-13 15:10:25,1,4,-61,1.87
2025-06-13 15:10:26,1,4,-59,2.27
2025-06-13 15:10:27,1,4,-57,2.47
2025-06-13 15:10:28,1,4,-57,2.62
Summary,1,1,-60,-61
Summary,1,2,-43,-44
Summary,1,3,-53,-54
Summary,1,4,-52,-57
