Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:18:56,1,1,-53,1.67
2025-06-13 15:18:57,1,1,-52,1.67
2025-06-13 15:18:58,1,1,-50,1.54
2025-06-13 15:18:59,1,1,-50,1.46
2025-06-13 15:19:00,1,1,-50,1.41
2025-06-13 15:18:56,1,2,-49,1.14
2025-06-13 15:18:57,1,2,-48,1.09
2025-06-13 15:18:58,1,2,-48,1.06
2025-06-13 15:18:59,1,2,-50,1.13
2025-06-13 15:19:00,1,2,-52,1.26
2025-06-13 15:18:56,1,3,-60,5.62
2025-06-13 15:18:57,1,3,-67,6.11
2025-06-13 15:18:58,1,3,-64,6.32
2025-06-13 15:18:59,1,3,-64,6.51
2025-06-13 15:19:00,1,3,-64,6.67
2025-06-13 15:18:56,1,4,-49,1.02
2025-06-13 15:18:57,1,4,-49,1.06
2025-06-13 15:18:58,1,4,-49,1.08
2025-06-13 15:18:59,1,4,-49,1.10
2025-06-13 15:19:00,1,4,-48,1.07
Summary,1,1,-50,-51
Summary,1,2,-48,-49
Summary,1,3,-60,-63
Summary,1,4,-48,-48
