Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:12:41,1,1,-55,2.71
2025-06-13 15:12:42,1,1,-54,2.56
2025-06-13 15:12:43,1,1,-57,2.67
2025-06-13 15:12:44,1,1,-54,2.54
2025-06-13 15:12:45,1,1,-55,2.52
2025-06-13 15:12:41,1,2,-41,0.93
2025-06-13 15:12:42,1,2,-40,0.63
2025-06-13 15:12:43,1,2,-39,0.46
2025-06-13 15:12:44,1,2,-38,0.36
2025-06-13 15:12:45,1,2,-39,0.34
2025-06-13 15:12:41,1,3,-61,2.44
2025-06-13 15:12:42,1,3,-62,2.86
2025-06-13 15:12:43,1,3,-59,3.08
2025-06-13 15:12:44,1,3,-60,3.34
2025-06-13 15:12:45,1,3,-61,3.63
2025-06-13 15:12:41,1,4,-53,2.02
2025-06-13 15:12:42,1,4,-51,1.84
2025-06-13 15:12:43,1,4,-52,1.79
2025-06-13 15:12:44,1,4,-49,1.56
2025-06-13 15:12:45,1,4,-49,1.41
Summary,1,1,-54,-55
Summary,1,2,-38,-39
Summary,1,3,-59,-60
Summary,1,4,-49,-50
