Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:39:23,1,1,-62,6.02
2025-06-13 15:39:24,1,1,-65,6.34
2025-06-13 15:39:25,1,1,-67,6.82
2025-06-13 15:39:26,1,1,-66,7.17
2025-06-13 15:39:27,1,1,-66,7.50
2025-06-13 15:39:23,1,2,-62,4.49
2025-06-13 15:39:24,1,2,-56,4.00
2025-06-13 15:39:25,1,2,-57,3.80
2025-06-13 15:39:26,1,2,-61,4.02
2025-06-13 15:39:27,1,2,-63,4.36
2025-06-13 15:39:23,1,3,-55,2.11
2025-06-13 15:39:24,1,3,-52,1.98
2025-06-13 15:39:25,1,3,-53,1.96
2025-06-13 15:39:26,1,3,-54,2.00
2025-06-13 15:39:27,1,3,-58,2.26
2025-06-13 15:39:23,1,4,-46,0.90
2025-06-13 15:39:24,1,4,-44,0.77
2025-06-13 15:39:25,1,4,-44,0.70
2025-06-13 15:39:26,1,4,-45,0.69
2025-06-13 15:39:27,1,4,-46,0.72
Summary,1,1,-62,-65
Summary,1,2,-56,-59
Summary,1,3,-52,-54
Summary,1,4,-44,-45
