Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:14:24,1,1,-57,3.03
2025-06-13 15:14:25,1,1,-56,2.97
2025-06-13 15:14:26,1,1,-56,2.93
2025-06-13 15:14:27,1,1,-56,2.90
2025-06-13 15:14:28,1,1,-57,2.95
2025-06-13 15:14:24,1,2,-58,5.45
2025-06-13 15:14:25,1,2,-59,5.15
2025-06-13 15:14:26,1,2,-59,4.93
2025-06-13 15:14:27,1,2,-59,4.76
2025-06-13 15:14:28,1,2,-61,4.84
2025-06-13 15:14:24,1,3,-50,1.43
2025-06-13 15:14:25,1,3,-50,1.39
2025-06-13 15:14:26,1,3,-50,1.36
2025-06-13 15:14:27,1,3,-51,1.39
2025-06-13 15:14:28,1,3,-50,1.36
2025-06-13 15:14:24,1,4,-51,2.13
2025-06-13 15:14:25,1,4,-53,2.07
2025-06-13 15:14:26,1,4,-57,2.26
2025-06-13 15:14:27,1,4,-55,2.30
2025-06-13 15:14:28,1,4,-53,2.19
Summary,1,1,-56,-56
Summary,1,2,-58,-59
Summary,1,3,-50,-50
Summary,1,4,-51,-53
