Time,Major,Minor,RSSI,Accuracy
2025-06-13 14:57:12,1,1,-72,14.62
2025-06-13 14:57:13,1,1,-68,14.37
2025-06-13 14:57:14,1,1,-67,13.92
2025-06-13 14:57:15,1,1,-65,13.02
2025-06-13 14:57:16,1,1,-66,12.58
2025-06-13 14:57:12,1,2,-64,5.86
2025-06-13 14:57:13,1,2,-64,6.10
2025-06-13 14:57:14,1,2,-62,6.09
2025-06-13 14:57:15,1,2,-62,6.07
2025-06-13 14:57:16,1,2,-64,6.29
2025-06-13 14:57:12,1,3,-54,2.57
2025-06-13 14:57:13,1,3,-55,2.54
2025-06-13 14:57:14,1,3,-59,2.78
2025-06-13 14:57:15,1,3,-63,3.21
2025-06-13 14:57:16,1,3,-63,3.63
2025-06-13 14:57:12,1,4,-50,1.89
2025-06-13 14:57:13,1,4,-49,1.62
2025-06-13 14:57:14,1,4,-48,1.39
2025-06-13 14:57:15,1,4,-45,1.08
2025-06-13 14:57:16,1,4,-46,0.96
Summary,1,1,-65,-67
Summary,1,2,-62,-63
Summary,1,3,-54,-58
Summary,1,4,-45,-47
