Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:05:40,1,1,-64,7.00
2025-06-13 15:05:41,1,1,-65,7.22
2025-06-13 15:05:42,1,1,-70,7.88
2025-06-13 15:05:43,1,1,-71,8.61
2025-06-13 15:05:44,1,1,-69,9.15
2025-06-13 15:05:40,1,2,-60,3.51
2025-06-13 15:05:41,1,2,-60,3.69
2025-06-13 15:05:42,1,2,-56,3.47
2025-06-13 15:05:43,1,2,-59,3.58
2025-06-13 15:05:44,1,2,-58,3.58
2025-06-13 15:05:40,1,3,-43,0.56
2025-06-13 15:05:41,1,3,-43,0.55
2025-06-13 15:05:42,1,3,-45,0.60
2025-06-13 15:05:43,1,3,-45,0.63
2025-06-13 15:05:44,1,3,-47,0.71
2025-06-13 15:05:40,1,4,-48,0.99
2025-06-13 15:05:41,1,4,-49,1.04
2025-06-13 15:05:42,1,4,-49,1.07
2025-06-13 15:05:43,1,4,-49,1.09
2025-06-13 15:05:44,1,4,-49,1.10
Summary,1,1,-64,-67
Summary,1,2,-56,-58
Summary,1,3,-43,-44
Summary,1,4,-48,-48
