Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:12:20,1,1,-54,2.05
2025-06-13 15:12:21,1,1,-53,2.01
2025-06-13 15:12:22,1,1,-52,1.91
2025-06-13 15:12:23,1,1,-52,1.84
2025-06-13 15:12:24,1,1,-55,1.97
2025-06-13 15:12:20,1,2,-59,3.24
2025-06-13 15:12:21,1,2,-56,3.09
2025-06-13 15:12:22,1,2,-56,3.00
2025-06-13 15:12:23,1,2,-60,3.28
2025-06-13 15:12:24,1,2,-60,3.52
2025-06-13 15:12:20,1,3,-50,1.30
2025-06-13 15:12:21,1,3,-50,1.30
2025-06-13 15:12:22,1,3,-49,1.24
2025-06-13 15:12:23,1,3,-49,1.21
2025-06-13 15:12:24,1,3,-50,1.23
2025-06-13 15:12:20,1,4,-57,2.43
2025-06-13 15:12:21,1,4,-61,2.81
2025-06-13 15:12:22,1,4,-60,3.11
2025-06-13 15:12:23,1,4,-53,2.71
2025-06-13 15:12:24,1,4,-54,2.56
Summary,1,1,-52,-53
Summary,1,2,-56,-58
Summary,1,3,-49,-49
Summary,1,4,-53,-57
