Time,Major,Minor,RSSI,Accuracy
2025-06-13 14:58:35,1,1,-60,6.08
2025-06-13 14:58:36,1,1,-58,5.51
2025-06-13 14:58:37,1,1,-59,5.23
2025-06-13 14:58:38,1,1,-56,4.59
2025-06-13 14:58:39,1,1,-58,4.39
2025-06-13 14:58:35,1,2,-57,3.98
2025-06-13 14:58:36,1,2,-58,3.91
2025-06-13 14:58:37,1,2,-57,3.75
2025-06-13 14:58:38,1,2,-57,3.62
2025-06-13 14:58:39,1,2,-58,3.62
2025-06-13 14:58:35,1,3,-63,3.47
2025-06-13 14:58:36,1,3,-61,3.74
2025-06-13 14:58:37,1,3,-61,3.98
2025-06-13 14:58:38,1,3,-61,4.18
2025-06-13 14:58:39,1,3,-62,4.45
2025-06-13 14:58:35,1,4,-49,1.03
2025-06-13 14:58:36,1,4,-49,1.07
2025-06-13 14:58:37,1,4,-48,1.04
2025-06-13 14:58:38,1,4,-48,1.03
2025-06-13 14:58:39,1,4,-48,1.02
Summary,1,1,-56,-58
Summary,1,2,-57,-57
Summary,1,3,-61,-61
Summary,1,4,-48,-48
