Time,Major,Minor,RSSI,Accuracy
2025-06-13 14:57:47,1,1,-60,6.00
2025-06-13 14:57:48,1,1,-63,6.10
2025-06-13 14:57:49,1,1,-57,5.37
2025-06-13 14:57:50,1,1,-57,4.86
2025-06-13 14:57:51,1,1,-57,4.48
2025-06-13 14:57:47,1,2,-55,3.02
2025-06-13 14:57:48,1,2,-55,2.88
2025-06-13 14:57:49,1,2,-54,2.69
2025-06-13 14:57:50,1,2,-51,2.28
2025-06-13 14:57:51,1,2,-51,2.03
2025-06-13 14:57:47,1,3,-60,6.68
2025-06-13 14:57:48,1,3,-60,6.31
2025-06-13 14:57:49,1,3,-60,6.01
2025-06-13 14:57:50,1,3,-58,5.48
2025-06-13 14:57:51,1,3,-58,5.08
2025-06-13 14:57:47,1,4,-35,0.18
2025-06-13 14:57:48,1,4,-36,0.20
2025-06-13 14:57:49,1,4,-35,0.19
2025-06-13 14:57:50,1,4,-36,0.21
2025-06-13 14:57:51,1,4,-36,0.21
Summary,1,1,-57,-58
Summary,1,2,-51,-53
Summary,1,3,-58,-59
Summary,1,4,-35,-35
