Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:17:20,1,1,-56,3.56
2025-06-13 15:17:21,1,1,-57,3.47
2025-06-13 15:17:22,1,1,-61,3.72
2025-06-13 15:17:23,1,1,-59,3.79
2025-06-13 15:17:24,1,1,-59,3.84
2025-06-13 15:17:20,1,2,-51,1.56
2025-06-13 15:17:21,1,2,-53,1.68
2025-06-13 15:17:22,1,2,-51,1.60
2025-06-13 15:17:23,1,2,-53,1.68
2025-06-13 15:17:24,1,2,-54,1.80
2025-06-13 15:17:20,1,3,-63,6.89
2025-06-13 15:17:21,1,3,-63,6.88
2025-06-13 15:17:22,1,3,-65,7.10
2025-06-13 15:17:23,1,3,-65,7.31
2025-06-13 15:17:24,1,3,-63,7.23
2025-06-13 15:17:20,1,4,-59,2.51
2025-06-13 15:17:21,1,4,-58,2.71
2025-06-13 15:17:22,1,4,-56,2.73
2025-06-13 15:17:23,1,4,-56,2.74
2025-06-13 15:17:24,1,4,-59,2.96
Summary,1,1,-56,-58
Summary,1,2,-51,-52
Summary,1,3,-63,-63
Summary,1,4,-56,-57
