Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:08:25,1,1,-58,3.08
2025-06-13 15:08:26,1,1,-62,3.45
2025-06-13 15:08:27,1,1,-63,3.85
2025-06-13 15:08:28,1,1,-63,4.23
2025-06-13 15:08:29,1,1,-63,4.57
2025-06-13 15:08:25,1,2,-53,1.45
2025-06-13 15:08:26,1,2,-52,1.51
2025-06-13 15:08:27,1,2,-51,1.50
2025-06-13 15:08:28,1,2,-53,1.59
2025-06-13 15:08:29,1,2,-51,1.56
2025-06-13 15:08:25,1,3,-55,3.98
2025-06-13 15:08:26,1,3,-55,3.58
2025-06-13 15:08:27,1,3,-56,3.40
2025-06-13 15:08:28,1,3,-58,3.43
2025-06-13 15:08:29,1,3,-59,3.54
2025-06-13 15:08:25,1,4,-49,1.01
2025-06-13 15:08:26,1,4,-49,1.06
2025-06-13 15:08:27,1,4,-48,1.04
2025-06-13 15:08:28,1,4,-48,1.02
2025-06-13 15:08:29,1,4,-49,1.06
Summary,1,1,-58,-61
Summary,1,2,-51,-52
Summary,1,3,-55,-56
Summary,1,4,-48,-48
