Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:20:23,1,1,-49,1.79
2025-06-13 15:20:24,1,1,-48,1.51
2025-06-13 15:20:25,1,1,-49,1.39
2025-06-13 15:20:26,1,1,-48,1.25
2025-06-13 15:20:27,1,1,-48,1.16
2025-06-13 15:20:23,1,2,-58,4.06
2025-06-13 15:20:24,1,2,-56,3.72
2025-06-13 15:20:25,1,2,-55,3.37
2025-06-13 15:20:26,1,2,-59,3.49
2025-06-13 15:20:27,1,2,-55,3.22
2025-06-13 15:20:23,1,3,-63,4.77
2025-06-13 15:20:24,1,3,-62,4.95
2025-06-13 15:20:25,1,3,-70,5.64
2025-06-13 15:20:26,1,3,-69,6.30
2025-06-13 15:20:27,1,3,-66,6.72
2025-06-13 15:20:23,1,4,-49,1.22
2025-06-13 15:20:24,1,4,-55,1.45
2025-06-13 15:20:25,1,4,-53,1.56
2025-06-13 15:20:26,1,4,-54,1.70
2025-06-13 15:20:27,1,4,-54,1.80
Summary,1,1,-48,-48
Summary,1,2,-55,-56
Summary,1,3,-62,-66
Summary,1,4,-49,-53
