Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:03:01,1,1,-63,5.19
2025-06-13 15:03:02,1,1,-69,5.82
2025-06-13 15:03:03,1,1,-62,5.85
2025-06-13 15:03:04,1,1,-65,6.19
2025-06-13 15:03:05,1,1,-64,6.40
2025-06-13 15:03:01,1,2,-58,3.50
2025-06-13 15:03:02,1,2,-62,3.81
2025-06-13 15:03:03,1,2,-60,3.95
2025-06-13 15:03:04,1,2,-57,3.77
2025-06-13 15:03:05,1,2,-58,3.73
2025-06-13 15:03:02,1,3,-47,1.13
2025-06-13 15:03:03,1,3,-51,1.27
2025-06-13 15:03:04,1,3,-52,1.40
2025-06-13 15:03:05,1,3,-50,1.36
2025-06-13 15:03:01,1,4,-47,0.85
2025-06-13 15:03:02,1,4,-48,0.90
2025-06-13 15:03:03,1,4,-48,0.93
2025-06-13 15:03:04,1,4,-45,0.83
2025-06-13 15:03:05,1,4,-44,0.73
Summary,1,1,-62,-64
Summary,1,2,-57,-59
Summary,1,3,-47,-50
Summary,1,4,-44,-46
