Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:05:26,1,1,-64,7.73
2025-06-13 15:05:27,1,1,-64,7.74
2025-06-13 15:05:28,1,1,-61,7.25
2025-06-13 15:05:29,1,1,-59,6.53
2025-06-13 15:05:30,1,1,-61,6.31
2025-06-13 15:05:26,1,2,-59,3.80
2025-06-13 15:05:27,1,2,-61,4.02
2025-06-13 15:05:28,1,2,-59,4.03
2025-06-13 15:05:29,1,2,-56,3.71
2025-06-13 15:05:30,1,2,-56,3.49
2025-06-13 15:05:26,1,3,-47,0.93
2025-06-13 15:05:27,1,3,-49,1.00
2025-06-13 15:05:28,1,3,-48,1.00
2025-06-13 15:05:29,1,3,-49,1.04
2025-06-13 15:05:30,1,3,-45,0.88
2025-06-13 15:05:26,1,4,-46,0.78
2025-06-13 15:05:27,1,4,-46,0.78
2025-06-13 15:05:28,1,4,-46,0.78
2025-06-13 15:05:29,1,4,-47,0.81
2025-06-13 15:05:30,1,4,-47,0.84
Summary,1,1,-59,-61
Summary,1,2,-56,-58
Summary,1,3,-45,-47
Summary,1,4,-46,-46
