Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:13:36,1,1,-54,2.58
2025-06-13 15:13:37,1,1,-61,2.92
2025-06-13 15:13:38,1,1,-59,3.11
2025-06-13 15:13:39,1,1,-54,2.84
2025-06-13 15:13:40,1,1,-54,2.65
2025-06-13 15:13:36,1,2,-56,1.87
2025-06-13 15:13:37,1,2,-54,1.94
2025-06-13 15:13:38,1,2,-53,1.93
2025-06-13 15:13:39,1,2,-54,1.98
2025-06-13 15:13:40,1,2,-54,2.03
2025-06-13 15:13:36,1,3,-58,4.76
2025-06-13 15:13:37,1,3,-60,4.74
2025-06-13 15:13:38,1,3,-61,4.83
2025-06-13 15:13:39,1,3,-62,4.99
2025-06-13 15:13:40,1,3,-59,4.81
2025-06-13 15:13:36,1,4,-53,1.89
2025-06-13 15:13:37,1,4,-51,1.76
2025-06-13 15:13:38,1,4,-51,1.67
2025-06-13 15:13:39,1,4,-50,1.55
2025-06-13 15:13:40,1,4,-52,1.58
Summary,1,1,-54,-56
Summary,1,2,-53,-54
Summary,1,3,-58,-60
Summary,1,4,-50,-51
