Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:09:04,1,1,-59,4.22
2025-06-13 15:09:05,1,1,-58,4.09
2025-06-13 15:09:06,1,1,-57,3.88
2025-06-13 15:09:07,1,1,-57,3.73
2025-06-13 15:09:04,1,2,-54,2.38
2025-06-13 15:09:05,1,2,-55,2.39
2025-06-13 15:09:06,1,2,-57,2.54
2025-06-13 15:09:07,1,2,-55,2.52
2025-06-13 15:09:08,1,2,-54,2.42
2025-06-13 15:09:04,1,3,-47,0.88
2025-06-13 15:09:05,1,3,-48,0.92
2025-06-13 15:09:06,1,3,-48,0.95
2025-06-13 15:09:07,1,3,-48,0.97
2025-06-13 15:09:08,1,3,-48,0.98
2025-06-13 15:09:04,1,4,-51,1.50
2025-06-13 15:09:05,1,4,-50,1.43
2025-06-13 15:09:06,1,4,-50,1.39
2025-06-13 15:09:07,1,4,-53,1.51
2025-06-13 15:09:08,1,4,-53,1.60
Summary,1,1,-57,-57
Summary,1,2,-54,-55
Summary,1,3,-47,-47
Summary,1,4,-50,-51
