Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:21:38,1,1,-50,1.11
2025-06-13 15:21:39,1,1,-49,1.12
2025-06-13 15:21:40,1,1,-48,1.08
2025-06-13 15:21:41,1,1,-49,1.10
2025-06-13 15:21:42,1,1,-53,1.27
2025-06-13 15:21:38,1,2,-65,5.80
2025-06-13 15:21:39,1,2,-66,6.23
2025-06-13 15:21:40,1,2,-63,6.32
2025-06-13 15:21:41,1,2,-62,6.26
2025-06-13 15:21:42,1,2,-64,6.46
2025-06-13 15:21:38,1,3,-58,3.53
2025-06-13 15:21:39,1,3,-59,3.62
2025-06-13 15:21:40,1,3,-57,3.52
2025-06-13 15:21:41,1,3,-57,3.45
2025-06-13 15:21:42,1,3,-60,3.63
2025-06-13 15:21:38,1,4,-53,2.25
2025-06-13 15:21:39,1,4,-52,2.08
2025-06-13 15:21:40,1,4,-52,1.96
2025-06-13 15:21:41,1,4,-53,1.94
2025-06-13 15:21:42,1,4,-53,1.93
Summary,1,1,-48,-49
Summary,1,2,-62,-64
Summary,1,3,-57,-58
Summary,1,4,-52,-52
