Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:21:24,1,1,-52,1.63
2025-06-13 15:21:25,1,1,-54,1.74
2025-06-13 15:21:26,1,1,-52,1.72
2025-06-13 15:21:27,1,1,-52,1.71
2025-06-13 15:21:28,1,1,-52,1.70
2025-06-13 15:21:24,1,2,-61,6.23
2025-06-13 15:21:25,1,2,-58,5.53
2025-06-13 15:21:26,1,2,-59,5.22
2025-06-13 15:21:27,1,2,-59,4.98
2025-06-13 15:21:28,1,2,-61,5.03
2025-06-13 15:21:24,1,3,-60,3.54
2025-06-13 15:21:25,1,3,-60,3.72
2025-06-13 15:21:26,1,3,-58,3.69
2025-06-13 15:21:27,1,3,-58,3.67
2025-06-13 15:21:28,1,3,-61,3.90
2025-06-13 15:21:24,1,4,-60,3.96
2025-06-13 15:21:25,1,4,-53,3.26
2025-06-13 15:21:26,1,4,-54,2.95
2025-06-13 15:21:27,1,4,-55,2.83
2025-06-13 15:21:28,1,4,-56,2.82
Summary,1,1,-52,-52
Summary,1,2,-58,-59
Summary,1,3,-58,-59
Summary,1,4,-53,-55
