Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:02:39,1,1,-64,6.36
2025-06-13 15:02:40,1,1,-62,6.30
2025-06-13 15:02:41,1,1,-64,6.48
2025-06-13 15:02:42,1,1,-64,6.65
2025-06-13 15:02:43,1,1,-64,6.79
2025-06-13 15:02:39,1,2,-65,3.90
2025-06-13 15:02:40,1,2,-61,4.12
2025-06-13 15:02:41,1,2,-62,4.39
2025-06-13 15:02:42,1,2,-61,4.54
2025-06-13 15:02:43,1,2,-62,4.76
2025-06-13 15:02:39,1,3,-49,0.99
2025-06-13 15:02:40,1,3,-50,1.08
2025-06-13 15:02:41,1,3,-50,1.14
2025-06-13 15:02:42,1,3,-48,1.09
2025-06-13 15:02:43,1,3,-50,1.15
2025-06-13 15:02:39,1,4,-45,0.67
2025-06-13 15:02:40,1,4,-46,0.71
2025-06-13 15:02:41,1,4,-46,0.73
2025-06-13 15:02:42,1,4,-45,0.71
2025-06-13 15:02:43,1,4,-45,0.70
Summary,1,1,-62,-63
Summary,1,2,-61,-62
Summary,1,3,-48,-49
Summary,1,4,-45,-45
