Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:25:33,1,1,-43,0.51
2025-06-13 15:25:34,1,1,-42,0.49
2025-06-13 15:25:35,1,1,-42,0.48
2025-06-13 15:25:36,1,1,-43,0.50
2025-06-13 15:25:37,1,1,-43,0.51
2025-06-13 15:25:33,1,2,-63,5.54
2025-06-13 15:25:34,1,2,-68,6.13
2025-06-13 15:25:35,1,2,-63,6.23
2025-06-13 15:25:36,1,2,-63,6.32
2025-06-13 15:25:37,1,2,-67,6.80
2025-06-13 15:25:33,1,3,-57,3.40
2025-06-13 15:25:34,1,3,-57,3.35
2025-06-13 15:25:35,1,3,-56,3.22
2025-06-13 15:25:36,1,3,-58,3.29
2025-06-13 15:25:37,1,3,-62,3.62
2025-06-13 15:25:33,1,4,-62,4.64
2025-06-13 15:25:34,1,4,-63,4.93
2025-06-13 15:25:35,1,4,-60,4.87
2025-06-13 15:25:36,1,4,-60,4.83
2025-06-13 15:25:37,1,4,-60,4.80
Summary,1,1,-42,-42
Summary,1,2,-63,-64
Summary,1,3,-56,-58
Summary,1,4,-60,-61
