Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:13:05,1,1,-56,2.46
2025-06-13 15:13:06,1,1,-55,2.46
2025-06-13 15:13:07,1,1,-53,2.30
2025-06-13 15:13:09,1,1,-54,2.26
2025-06-13 15:13:05,1,2,-44,0.58
2025-06-13 15:13:06,1,2,-43,0.56
2025-06-13 15:13:07,1,2,-44,0.57
2025-06-13 15:13:08,1,2,-45,0.61
2025-06-13 15:13:09,1,2,-46,0.67
2025-06-13 15:13:05,1,3,-59,4.53
2025-06-13 15:13:06,1,3,-61,4.66
2025-06-13 15:13:07,1,3,-62,4.87
2025-06-13 15:13:08,1,3,-62,5.04
2025-06-13 15:13:09,1,3,-64,5.38
2025-06-13 15:13:05,1,4,-55,2.27
2025-06-13 15:13:06,1,4,-54,2.24
2025-06-13 15:13:07,1,4,-56,2.35
2025-06-13 15:13:08,1,4,-55,2.37
2025-06-13 15:13:09,1,4,-54,2.32
Summary,1,1,-53,-54
Summary,1,2,-43,-44
Summary,1,3,-59,-61
Summary,1,4,-54,-54
