Time,Major,Minor,RSSI,Accuracy
2025-06-13 14:59:29,1,1,-57,4.64
2025-06-13 14:59:30,1,1,-57,4.30
2025-06-13 14:59:31,1,1,-57,4.04
2025-06-13 14:59:32,1,1,-56,3.74
2025-06-13 14:59:33,1,1,-57,3.62
2025-06-13 14:59:29,1,2,-51,1.90
2025-06-13 14:59:30,1,2,-51,1.77
2025-06-13 14:59:31,1,2,-50,1.62
2025-06-13 14:59:32,1,2,-50,1.52
2025-06-13 14:59:33,1,2,-50,1.45
2025-06-13 14:59:29,1,3,-53,3.49
2025-06-13 14:59:30,1,3,-57,3.43
2025-06-13 14:59:31,1,3,-61,3.67
2025-06-13 14:59:32,1,3,-56,3.46
2025-06-13 14:59:33,1,3,-54,3.09
2025-06-13 14:59:29,1,4,-42,0.39
2025-06-13 14:59:30,1,4,-41,0.40
2025-06-13 14:59:31,1,4,-41,0.40
2025-06-13 14:59:32,1,4,-41,0.41
2025-06-13 14:59:33,1,4,-41,0.41
Summary,1,1,-56,-56
Summary,1,2,-50,-50
Summary,1,3,-53,-56
Summary,1,4,-41,-41
